Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214036,A01,IPI-549,1.0,1,1,5181.0,3922.0,1259.0
2214036,A02,Perifosine,10.0,1,2,1904.0,1468.0,436.0
2214036,A03,Alvespimycin (17-DMAG),1.0,1,3,1433.0,727.0,706.0
2214036,A04,Apratastat (TMI-005),1.0,1,4,6042.0,4402.0,1640.0
2214036,A05,TAK-243 (MLN7243),10.0,1,5,69.0,49.0,20.0
2214036,A06,GSK481,10.0,1,6,5887.0,4241.0,1646.0
2214036,A07,Sitravatinib,0.01,1,7,6048.0,4248.0,1800.0
2214036,A08,GM6001 (Ilomastat ),0.1,1,8,6069.0,4480.0,1589.0
2214036,A09,MIM1,1.0,1,9,5880.0,4312.0,1568.0
2214036,A10,6-Aminonicotinamide,0.1,1,10,5841.0,4516.0,1325.0
2214036,A11,TAK-243 (MLN7243),0.01,1,11,6073.0,4404.0,1669.0
2214036,A12,GSK1070916,0.1,1,12,1568.0,1270.0,298.0
2214036,A13,DMSO,0.0,1,13,5706.0,4423.0,1283.0
2214036,A14,Pladienolide B,1.0,1,14,1671.0,1213.0,458.0
2214036,A15,Valemetostat,0.1,1,15,6130.0,4797.0,1333.0
2214036,A16,Salubrinal,0.01,1,16,6077.0,4942.0,1135.0
2214036,A17,CEP-37440,0.1,1,17,6192.0,4929.0,1263.0
2214036,A18,IPI-549,0.01,1,18,5538.0,4353.0,1185.0
2214036,A19,CPI-455,10.0,1,19,5551.0,4632.0,919.0
2214036,A20,GI254023X,0.1,1,20,6493.0,5187.0,1306.0
2214036,A21,Fluvastatin,1.0,1,21,6013.0,5166.0,847.0
2214036,A22,Spautin 1,10.0,1,22,6562.0,5819.0,743.0
2214036,A23,CPI-455,0.01,1,23,5726.0,4538.0,1188.0
2214036,A24,Salubrinal,10.0,1,24,4783.0,4265.0,518.0
2214036,B01,CEP-37440,0.1,2,1,5621.0,4164.0,1457.0
2214036,B02,Ezatiostat,1.0,2,2,5556.0,3685.0,1871.0
2214036,B03,MAK-683,0.1,2,3,5282.0,3702.0,1580.0
2214036,B04,Brequinar,0.01,2,4,5575.0,3955.0,1620.0
2214036,B05,BMS493,10.0,2,5,3919.0,2677.0,1242.0
2214036,B06,ML-210,0.01,2,6,5870.0,4190.0,1680.0
2214036,B07,MAK-683,1.0,2,7,6130.0,4497.0,1633.0
2214036,B08,"10,12-Tricosadiynoic acid",10.0,2,8,6099.0,4631.0,1468.0
2214036,B09,MAK-683,10.0,2,9,4908.0,3916.0,992.0
2214036,B10,6-Aminonicotinamide,10.0,2,10,6744.0,4887.0,1857.0
2214036,B11,GSK481,0.1,2,11,6289.0,4824.0,1465.0
2214036,B12,GSK1070916,10.0,2,12,633.0,598.0,35.0
2214036,B13,Salinomycin (sodium salt),0.01,2,13,5662.0,4412.0,1250.0
2214036,B14,DMSO,0.0,2,14,6216.0,4924.0,1292.0
2214036,B15,BMS 345541 (trifluoroacetate salt),0.1,2,15,6571.0,4844.0,1727.0
2214036,B16,SGI-7079,10.0,2,16,391.0,360.0,31.0
2214036,B17,Brequinar,10.0,2,17,3201.0,2564.0,637.0
2214036,B18,IPI-549,10.0,2,18,3580.0,3203.0,377.0
2214036,B19,GSK481,1.0,2,19,6069.0,4706.0,1363.0
2214036,B20,XAV939,0.1,2,20,5850.0,4605.0,1245.0
2214036,B21,R428,10.0,2,21,284.0,240.0,44.0
2214036,B22,Alvespimycin (17-DMAG),0.1,2,22,5139.0,4106.0,1033.0
2214036,B23,IPI-549,0.01,2,23,6543.0,5188.0,1355.0
2214036,B24,C188-9,0.01,2,24,5497.0,4513.0,984.0
2214036,C01,Salinomycin (sodium salt),10.0,3,1,600.0,461.0,139.0
2214036,C02,Valemetostat,0.01,3,2,6260.0,4635.0,1625.0
2214036,C03,GSK481,0.01,3,3,6567.0,4681.0,1886.0
2214036,C04,RD162,0.1,3,4,6336.0,4514.0,1822.0
2214036,C05,ML-210,10.0,3,5,2091.0,1582.0,509.0
2214036,C06,Brusatol,0.1,3,6,2263.0,1599.0,664.0
2214036,C07,Apratastat (TMI-005),0.1,3,7,6612.0,5036.0,1576.0
2214036,C08,Forskolin,10.0,3,8,7152.0,5474.0,1678.0
2214036,C09,GI254023X,10.0,3,9,6780.0,5131.0,1649.0
2214036,C10,HX531,0.1,3,10,5780.0,4443.0,1337.0
2214036,C11,DMSO,0.0,3,11,5999.0,4613.0,1386.0
2214036,C12,Salubrinal,0.1,3,12,6478.0,5003.0,1475.0
2214036,C13,BMS493,10.0,3,13,3760.0,2684.0,1076.0
2214036,C14,(-)-DHMEQ,10.0,3,14,5747.0,4460.0,1287.0
2214036,C15,DMSO,0.0,3,15,6518.0,5104.0,1414.0
2214036,C16,CPI-455,1.0,3,16,6835.0,5666.0,1169.0
2214036,C17,Fluvastatin,1.0,3,17,6145.0,4823.0,1322.0
2214036,C18,Crenigacestat,0.01,3,18,5980.0,4441.0,1539.0
2214036,C19,Sitravatinib,0.1,3,19,4119.0,3609.0,510.0
2214036,C20,MIM1,10.0,3,20,3227.0,2709.0,518.0
2214036,C21,HX531,1.0,3,21,4945.0,3573.0,1372.0
2214036,C22,R428,0.01,3,22,6116.0,4776.0,1340.0
2214036,C23,10058-F4,10.0,3,23,5468.0,4458.0,1010.0
2214036,C24,R428,0.01,3,24,5816.0,4906.0,910.0
2214036,D01,ML-210,1.0,4,1,4213.0,2917.0,1296.0
2214036,D02,Salubrinal,1.0,4,2,6134.0,4310.0,1824.0
2214036,D03,Perifosine,0.1,4,3,5878.0,3973.0,1905.0
2214036,D04,CPI-455,0.1,4,4,5912.0,4017.0,1895.0
2214036,D05,XAV939,1.0,4,5,5993.0,4336.0,1657.0
2214036,D06,LY2109761,0.005,4,6,6402.0,4769.0,1633.0
2214036,D07,XAV939,10.0,4,7,5544.0,4340.0,1204.0
2214036,D08,HX531,10.0,4,8,3295.0,2100.0,1195.0
2214036,D09,CEP-37440,1.0,4,9,2969.0,2628.0,341.0
2214036,D10,XAV939,0.1,4,10,6126.0,4614.0,1512.0
2214036,D11,BIBR 1532,0.01,4,11,5947.0,4355.0,1592.0
2214036,D12,DMSO,0.0,4,12,5943.0,4536.0,1407.0
2214036,D13,Forskolin,1.0,4,13,6803.0,4905.0,1898.0
2214036,D14,Spautin 1,0.01,4,14,6471.0,4903.0,1568.0
2214036,D15,Apratastat (TMI-005),10.0,4,15,6770.0,5143.0,1627.0
2214036,D16,DMSO,0.0,4,16,6800.0,5304.0,1496.0
2214036,D17,Valemetostat,10.0,4,17,6910.0,5501.0,1409.0
2214036,D18,Sitravatinib,0.1,4,18,4280.0,3767.0,513.0
2214036,D19,C188-9,10.0,4,19,4187.0,3230.0,957.0
2214036,D20,SGI-7079,10.0,4,20,276.0,257.0,19.0
2214036,D21,IPI-549,0.1,4,21,6088.0,4864.0,1224.0
2214036,D22,Pladienolide B,0.1,4,22,1764.0,1277.0,487.0
2214036,D23,HX531,0.1,4,23,6108.0,4587.0,1521.0
2214036,D24,RD162,0.01,4,24,6537.0,5332.0,1205.0
2214036,E01,Forskolin,1.0,5,1,6781.0,4781.0,2000.0
2214036,E02,DMSO,0.0,5,2,6076.0,4093.0,1983.0
2214036,E03,Crenigacestat,0.01,5,3,6044.0,3992.0,2052.0
2214036,E04,BMS 345541 (trifluoroacetate salt),1.0,5,4,5609.0,3967.0,1642.0
2214036,E05,LGK974,0.1,5,5,5735.0,4241.0,1494.0
2214036,E06,MIM1,0.01,5,6,6024.0,4367.0,1657.0
2214036,E07,MAK-683,0.01,5,7,6499.0,4547.0,1952.0
2214036,E08,GI254023X,0.1,5,8,5776.0,3782.0,1994.0
2214036,E09,DMSO,0.0,5,9,6197.0,4478.0,1719.0
2214036,E10,Forskolin,10.0,5,10,7172.0,5158.0,2014.0
2214036,E11,Alvespimycin (17-DMAG),10.0,5,11,764.0,658.0,106.0
2214036,E12,GM6001 (Ilomastat ),0.01,5,12,6447.0,4890.0,1557.0
2214036,E13,MIM1,1.0,5,13,5434.0,4065.0,1369.0
2214036,E14,LY2109761,0.5,5,14,5131.0,3697.0,1434.0
2214036,E15,MAK-683,0.1,5,15,6105.0,4708.0,1397.0
2214036,E16,XAV939,0.01,5,16,6081.0,4491.0,1590.0
2214036,E17,DMSO,0.0,5,17,6224.0,4660.0,1564.0
2214036,E18,VLX600,0.01,5,18,6238.0,4755.0,1483.0
2214036,E19,GSK481,0.1,5,19,6436.0,4799.0,1637.0
2214036,E20,SGI-7079,1.0,5,20,772.0,530.0,242.0
2214036,E21,ML-210,0.1,5,21,5830.0,4483.0,1347.0
2214036,E22,LOXO-292,10.0,5,22,5202.0,4011.0,1191.0
2214036,E23,HX531,0.01,5,23,6593.0,4963.0,1630.0
2214036,E24,GI254023X,0.01,5,24,5704.0,4567.0,1137.0
2214036,F01,DMSO,0.0,6,1,6653.0,4655.0,1998.0
2214036,F02,HX531,10.0,6,2,3082.0,1812.0,1270.0
2214036,F03,Valemetostat,1.0,6,3,6236.0,4246.0,1990.0
2214036,F04,Sitravatinib,1.0,6,4,2736.0,2396.0,340.0
2214036,F05,"10,12-Tricosadiynoic acid",10.0,6,5,7285.0,5378.0,1907.0
2214036,F06,IPI-549,0.1,6,6,6321.0,4455.0,1866.0
2214036,F07,XAV939,1.0,6,7,5633.0,4180.0,1453.0
2214036,F08,VLX600,0.1,6,8,6135.0,4420.0,1715.0
2214036,F09,(-)-DHMEQ,0.01,6,9,6823.0,5012.0,1811.0
2214036,F10,DMSO,0.0,6,10,6592.0,4788.0,1804.0
2214036,F11,IPI-549,10.0,6,11,3709.0,3268.0,441.0
2214036,F12,Perifosine,1.0,6,12,6686.0,4875.0,1811.0
2214036,F13,Perifosine,1.0,6,13,6425.0,4683.0,1742.0
2214036,F14,RD162,0.1,6,14,6629.0,5028.0,1601.0
2214036,F15,RD162,1.0,6,15,6393.0,4812.0,1581.0
2214036,F16,LY2109761,0.5,6,16,5457.0,4030.0,1427.0
2214036,F17,GI254023X,1.0,6,17,6371.0,4890.0,1481.0
2214036,F18,DMSO,0.0,6,18,6326.0,4656.0,1670.0
2214036,F19,Apratastat (TMI-005),0.01,6,19,5828.0,4524.0,1304.0
2214036,F20,Brequinar,0.1,6,20,5878.0,4388.0,1490.0
2214036,F21,BMS 345541 (trifluoroacetate salt),0.1,6,21,6774.0,5131.0,1643.0
2214036,F22,BMS493,0.1,6,22,4091.0,2743.0,1348.0
2214036,F23,CEP-37440,0.01,6,23,6896.0,5595.0,1301.0
2214036,F24,Salubrinal,0.1,6,24,5570.0,4326.0,1244.0
2214036,G01,Sitravatinib,0.01,7,1,6317.0,4497.0,1820.0
2214036,G02,Perifosine,10.0,7,2,3753.0,2289.0,1464.0
2214036,G03,Salubrinal,1.0,7,3,6426.0,4572.0,1854.0
2214036,G04,DMSO,0.0,7,4,6497.0,4605.0,1892.0
2214036,G05,VLX600,0.1,7,5,6433.0,4419.0,2014.0
2214036,G06,BMS493,0.01,7,6,5227.0,3412.0,1815.0
2214036,G07,Piperlongumine,0.01,7,7,6692.0,4668.0,2024.0
2214036,G08,6-Aminonicotinamide,10.0,7,8,7733.0,5365.0,2368.0
2214036,G09,VLX600,0.01,7,9,6491.0,4974.0,1517.0
2214036,G10,GM6001 (Ilomastat ),10.0,7,10,7522.0,5789.0,1733.0
2214036,G11,C188-9,0.1,7,11,6567.0,4804.0,1763.0
2214036,G12,BMS 345541 (trifluoroacetate salt),1.0,7,12,6562.0,4957.0,1605.0
2214036,G13,SGI-7079,0.01,7,13,6147.0,4547.0,1600.0
2214036,G14,R428,0.1,7,14,6427.0,4888.0,1539.0
2214036,G15,Piperlongumine,1.0,7,15,6815.0,5113.0,1702.0
2214036,G16,CPI-455,10.0,7,16,7008.0,5339.0,1669.0
2214036,G17,6-Aminonicotinamide,0.1,7,17,6704.0,5129.0,1575.0
2214036,G18,MAK-683,10.0,7,18,5889.0,4778.0,1111.0
2214036,G19,DMSO,0.0,7,19,7083.0,5520.0,1563.0
2214036,G20,BMS 345541 (trifluoroacetate salt),0.01,7,20,6966.0,5406.0,1560.0
2214036,G21,BIBR 1532,0.01,7,21,7323.0,5613.0,1710.0
2214036,G22,Pladienolide B,10.0,7,22,1431.0,1073.0,358.0
2214036,G23,(-)-DHMEQ,1.0,7,23,6200.0,4539.0,1661.0
2214036,G24,Salubrinal,10.0,7,24,4688.0,4042.0,646.0
2214036,H01,LGK974,0.01,8,1,6156.0,4466.0,1690.0
2214036,H02,6-Aminonicotinamide,1.0,8,2,5760.0,3945.0,1815.0
2214036,H03,DMSO,0.0,8,3,6000.0,4264.0,1736.0
2214036,H04,MAK-683,0.01,8,4,5992.0,4024.0,1968.0
2214036,H05,GSK481,0.01,8,5,6385.0,4631.0,1754.0
2214036,H06,"10,12-Tricosadiynoic acid",0.1,8,6,6556.0,4761.0,1795.0
2214036,H07,Fluvastatin,10.0,8,7,5067.0,3889.0,1178.0
2214036,H08,TAK-243 (MLN7243),1.0,8,8,69.0,54.0,15.0
2214036,H09,Fluvastatin,10.0,8,9,4792.0,3853.0,939.0
2214036,H10,Fluvastatin,0.01,8,10,6056.0,4393.0,1663.0
2214036,H11,BIBR 1532,0.1,8,11,6527.0,4873.0,1654.0
2214036,H12,LY2109761,0.05,8,12,6597.0,4953.0,1644.0
2214036,H13,GM6001 (Ilomastat ),1.0,8,13,6764.0,5279.0,1485.0
2214036,H14,LGK974,1.0,8,14,6011.0,4470.0,1541.0
2214036,H15,BMS 345541 (trifluoroacetate salt),0.01,8,15,6360.0,4628.0,1732.0
2214036,H16,Salinomycin (sodium salt),0.1,8,16,6048.0,4643.0,1405.0
2214036,H17,RD162,1.0,8,17,6698.0,5143.0,1555.0
2214036,H18,CPI-455,0.1,8,18,6760.0,5450.0,1310.0
2214036,H19,Sitravatinib,1.0,8,19,2703.0,2437.0,266.0
2214036,H20,DMSO,0.0,8,20,6412.0,4842.0,1570.0
2214036,H21,C188-9,1.0,8,21,6702.0,5181.0,1521.0
2214036,H22,LY2109761,5.0,8,22,3805.0,3150.0,655.0
2214036,H23,Spautin 1,10.0,8,23,7573.0,6549.0,1024.0
2214036,H24,(-)-DHMEQ,0.01,8,24,6696.0,5230.0,1466.0
2214036,I01,Piperlongumine,0.01,9,1,5796.0,4138.0,1658.0
2214036,I02,6-Aminonicotinamide,0.01,9,2,5943.0,4046.0,1897.0
2214036,I03,LY2109761,0.005,9,3,6021.0,4113.0,1908.0
2214036,I04,Pladienolide B,1.0,9,4,1498.0,912.0,586.0
2214036,I05,C188-9,1.0,9,5,6189.0,4605.0,1584.0
2214036,I06,DMSO,0.0,9,6,6262.0,4257.0,2005.0
2214036,I07,Spautin 1,0.01,9,7,4785.0,3088.0,1697.0
2214036,I08,Brequinar,1.0,9,8,2899.0,2097.0,802.0
2214036,I09,CEP-37440,1.0,9,9,2571.0,2363.0,208.0
2214036,I10,10058-F4,1.0,9,10,5770.0,4204.0,1566.0
2214036,I11,LOXO-292,0.01,9,11,6471.0,4854.0,1617.0
2214036,I12,Pladienolide B,0.01,9,12,880.0,692.0,188.0
2214036,I13,TAK-243 (MLN7243),0.01,9,13,5845.0,4118.0,1727.0
2214036,I14,Salinomycin (sodium salt),1.0,9,14,1928.0,1630.0,298.0
2214036,I15,Salubrinal,0.01,9,15,6685.0,5111.0,1574.0
2214036,I16,"10,12-Tricosadiynoic acid",0.01,9,16,6286.0,4581.0,1705.0
2214036,I17,"10,12-Tricosadiynoic acid",1.0,9,17,5560.0,4115.0,1445.0
2214036,I18,(-)-DHMEQ,0.1,9,18,6026.0,4585.0,1441.0
2214036,I19,CEP-37440,10.0,9,19,751.0,723.0,28.0
2214036,I20,10058-F4,0.1,9,20,6571.0,5001.0,1570.0
2214036,I21,DMSO,0.0,9,21,6357.0,4796.0,1561.0
2214036,I22,TAK-243 (MLN7243),10.0,9,22,59.0,51.0,8.0
2214036,I23,LOXO-292,10.0,9,23,5761.0,4275.0,1486.0
2214036,I24,Brusatol,10.0,9,24,1446.0,1292.0,154.0
2214036,J01,Apratastat (TMI-005),0.1,10,1,5699.0,4032.0,1667.0
2214036,J02,Ezatiostat,10.0,10,2,6003.0,4161.0,1842.0
2214036,J03,LGK974,10.0,10,3,4160.0,3024.0,1136.0
2214036,J04,6-Aminonicotinamide,1.0,10,4,6320.0,4362.0,1958.0
2214036,J05,DMSO,0.0,10,5,5835.0,4113.0,1722.0
2214036,J06,LOXO-292,1.0,10,6,6342.0,4718.0,1624.0
2214036,J07,Alvespimycin (17-DMAG),0.01,10,7,6136.0,4261.0,1875.0
2214036,J08,Ezatiostat,10.0,10,8,6062.0,4364.0,1698.0
2214036,J09,Pladienolide B,10.0,10,9,1195.0,848.0,347.0
2214036,J10,Forskolin,0.01,10,10,5996.0,4340.0,1656.0
2214036,J11,LGK974,10.0,10,11,4068.0,3062.0,1006.0
2214036,J12,Salinomycin (sodium salt),0.1,10,12,5732.0,4521.0,1211.0
2214036,J13,Alvespimycin (17-DMAG),0.1,10,13,4927.0,3513.0,1414.0
2214036,J14,(-)-DHMEQ,10.0,10,14,6574.0,4743.0,1831.0
2214036,J15,GSK1070916,0.01,10,15,3013.0,2075.0,938.0
2214036,J16,Fluvastatin,0.1,10,16,5682.0,4315.0,1367.0
2214036,J17,XAV939,0.01,10,17,6200.0,4744.0,1456.0
2214036,J18,MIM1,0.01,10,18,6477.0,4834.0,1643.0
2214036,J19,10058-F4,0.01,10,19,5758.0,4352.0,1406.0
2214036,J20,CEP-37440,10.0,10,20,892.0,849.0,43.0
2214036,J21,R428,1.0,10,21,4479.0,3927.0,552.0
2214036,J22,DMSO,0.0,10,22,6888.0,5086.0,1802.0
2214036,J23,IPI-549,1.0,10,23,5504.0,4658.0,846.0
2214036,J24,TAK-243 (MLN7243),1.0,10,24,85.0,76.0,9.0
2214036,K01,Brusatol,0.01,11,1,5165.0,3769.0,1396.0
2214036,K02,"10,12-Tricosadiynoic acid",0.01,11,2,5964.0,4174.0,1790.0
2214036,K03,6-Aminonicotinamide,0.01,11,3,5788.0,3959.0,1829.0
2214036,K04,Valemetostat,0.01,11,4,6259.0,4275.0,1984.0
2214036,K05,Crenigacestat,10.0,11,5,6083.0,4100.0,1983.0
2214036,K06,Piperlongumine,1.0,11,6,6055.0,4417.0,1638.0
2214036,K07,Pladienolide B,0.01,11,7,863.0,623.0,240.0
2214036,K08,DMSO,0.0,11,8,6310.0,4418.0,1892.0
2214036,K09,Valemetostat,1.0,11,9,6335.0,4772.0,1563.0
2214036,K10,GM6001 (Ilomastat ),0.01,11,10,6299.0,4515.0,1784.0
2214036,K11,Brequinar,0.01,11,11,6596.0,4942.0,1654.0
2214036,K12,Salinomycin (sodium salt),0.01,11,12,6282.0,4749.0,1533.0
2214036,K13,Sitravatinib,10.0,11,13,166.0,115.0,51.0
2214036,K14,SGI-7079,0.01,11,14,5231.0,3721.0,1510.0
2214036,K15,Perifosine,0.01,11,15,6217.0,4562.0,1655.0
2214036,K16,DMSO,0.0,11,16,6325.0,4692.0,1633.0
2214036,K17,Fluvastatin,0.01,11,17,6252.0,4527.0,1725.0
2214036,K18,BIBR 1532,1.0,11,18,6616.0,4858.0,1758.0
2214036,K19,Crenigacestat,1.0,11,19,6346.0,4389.0,1957.0
2214036,K20,Perifosine,0.01,11,20,6184.0,4681.0,1503.0
2214036,K21,RD162,10.0,11,21,6416.0,4961.0,1455.0
2214036,K22,Salinomycin (sodium salt),10.0,11,22,459.0,365.0,94.0
2214036,K23,DMSO,0.0,11,23,6490.0,4849.0,1641.0
2214036,K24,BMS493,1.0,11,24,3879.0,2693.0,1186.0
2214036,L01,Brusatol,1.0,12,1,1819.0,1324.0,495.0
2214036,L02,(-)-DHMEQ,0.1,12,2,5972.0,4258.0,1714.0
2214036,L03,GI254023X,10.0,12,3,6138.0,4150.0,1988.0
2214036,L04,CPI-455,1.0,12,4,6161.0,4209.0,1952.0
2214036,L05,LGK974,0.1,12,5,6165.0,4299.0,1866.0
2214036,L06,SGI-7079,1.0,12,6,788.0,517.0,271.0
2214036,L07,DMSO,0.0,12,7,6291.0,4510.0,1781.0
2214036,L08,Salinomycin (sodium salt),1.0,12,8,1893.0,1758.0,135.0
2214036,L09,Alvespimycin (17-DMAG),1.0,12,9,1210.0,755.0,455.0
2214036,L10,C188-9,0.01,12,10,6040.0,4447.0,1593.0
2214036,L11,(-)-DHMEQ,1.0,12,11,6280.0,4635.0,1645.0
2214036,L12,ML-210,0.1,12,12,6688.0,5054.0,1634.0
2214036,L13,BMS493,0.1,12,13,4382.0,2971.0,1411.0
2214036,L14,LOXO-292,0.1,12,14,6187.0,4709.0,1478.0
2214036,L15,DMSO,0.0,12,15,6463.0,4783.0,1680.0
2214036,L16,BIBR 1532,0.1,12,16,6395.0,4999.0,1396.0
2214036,L17,BMS 345541 (trifluoroacetate salt),10.0,12,17,845.0,687.0,158.0
2214036,L18,MAK-683,1.0,12,18,6731.0,5179.0,1552.0
2214036,L19,10058-F4,0.1,12,19,6123.0,4495.0,1628.0
2214036,L20,SGI-7079,0.1,12,20,4160.0,3170.0,990.0
2214036,L21,GSK1070916,1.0,12,21,1381.0,1148.0,233.0
2214036,L22,Piperlongumine,0.1,12,22,6623.0,5144.0,1479.0
2214036,L23,Apratastat (TMI-005),1.0,12,23,6477.0,4867.0,1610.0
2214036,L24,DMSO,0.0,12,24,6106.0,4666.0,1440.0
2214036,M01,CEP-37440,0.01,13,1,5719.0,3909.0,1810.0
2214036,M03,GI254023X,1.0,13,3,4412.0,2813.0,1599.0
2214036,M04,C188-9,10.0,13,4,3469.0,2606.0,863.0
2214036,M05,MIM1,0.1,13,5,6011.0,4434.0,1577.0
2214036,M06,RD162,0.01,13,6,5455.0,3953.0,1502.0
2214036,M07,Forskolin,0.1,13,7,6449.0,4455.0,1994.0
2214036,M08,ML-210,0.01,13,8,5583.0,4147.0,1436.0
2214036,M09,Spautin 1,1.0,13,9,6949.0,5477.0,1472.0
2214036,M10,DMSO,0.0,13,10,6090.0,4575.0,1515.0
2214036,M11,"10,12-Tricosadiynoic acid",0.1,13,11,5998.0,4589.0,1409.0
2214036,M12,MIM1,0.1,13,12,5813.0,4333.0,1480.0
2214036,M13,Alvespimycin (17-DMAG),10.0,13,13,575.0,522.0,53.0
2214036,M14,DMSO,0.0,13,14,5809.0,4200.0,1609.0
2214036,M15,Piperlongumine,0.1,13,15,6320.0,5145.0,1175.0
2214036,M16,Ezatiostat,0.1,13,16,6276.0,4649.0,1627.0
2214036,M17,BIBR 1532,10.0,13,17,6008.0,4745.0,1263.0
2214036,M18,CPI-455,0.01,13,18,6037.0,4692.0,1345.0
2214036,M19,XAV939,10.0,13,19,5443.0,4452.0,991.0
2214036,M20,SGI-7079,0.1,13,20,4068.0,3308.0,760.0
2214036,M21,Apratastat (TMI-005),0.01,13,21,5257.0,3886.0,1371.0
2214036,M22,TAK-243 (MLN7243),0.1,13,22,139.0,126.0,13.0
2214036,M23,Forskolin,0.01,13,23,5632.0,4277.0,1355.0
2214036,M24,Spautin 1,1.0,13,24,6536.0,5114.0,1422.0
2214036,N01,Brusatol,0.1,14,1,2194.0,1364.0,830.0
2214036,N02,LGK974,1.0,14,2,5557.0,3881.0,1676.0
2214036,N03,Spautin 1,0.1,14,3,5203.0,3281.0,1922.0
2214036,N04,10058-F4,1.0,14,4,5712.0,3953.0,1759.0
2214036,N05,LY2109761,0.05,14,5,5529.0,3923.0,1606.0
2214036,N06,Crenigacestat,0.1,14,6,6422.0,4094.0,2328.0
2214036,N07,LOXO-292,0.1,14,7,5965.0,4315.0,1650.0
2214036,N08,Spautin 1,0.1,14,8,6131.0,4406.0,1725.0
2214036,N09,DMSO,0.0,14,9,5963.0,4719.0,1244.0
2214036,N10,C188-9,0.1,14,10,6821.0,5144.0,1677.0
2214036,N12,Brusatol,1.0,14,12,1740.0,1426.0,314.0
2214036,N13,DMSO,0.0,14,13,5734.0,4321.0,1413.0
2214036,N14,Brequinar,1.0,14,14,2813.0,2096.0,717.0
2214036,N15,GI254023X,0.01,14,15,5991.0,4483.0,1508.0
2214036,N16,BIBR 1532,10.0,14,16,6223.0,4668.0,1555.0
2214036,N17,Ezatiostat,1.0,14,17,6413.0,4830.0,1583.0
2214036,N18,LGK974,0.01,14,18,6386.0,4793.0,1593.0
2214036,N19,GSK1070916,10.0,14,19,604.0,575.0,29.0
2214036,N20,Piperlongumine,10.0,14,20,264.0,229.0,35.0
2214036,N21,R428,0.1,14,21,5634.0,4358.0,1276.0
2214036,N22,10058-F4,0.01,14,22,5654.0,4237.0,1417.0
2214036,N23,Ezatiostat,0.1,14,23,6127.0,4604.0,1523.0
2214036,N24,BMS493,0.01,14,24,4644.0,3236.0,1408.0
2214036,O01,LOXO-292,1.0,15,1,4905.0,3504.0,1401.0
2214036,O02,GM6001 (Ilomastat ),0.1,15,2,5485.0,3533.0,1952.0
2214036,O03,VLX600,1.0,15,3,599.0,324.0,275.0
2214036,O04,Valemetostat,0.1,15,4,5605.0,3899.0,1706.0
2214036,O05,GSK481,10.0,15,5,5293.0,3725.0,1568.0
2214036,O06,BMS493,1.0,15,6,4042.0,2616.0,1426.0
2214036,O07,ML-210,10.0,15,7,1777.0,1342.0,435.0
2214036,O08,HX531,1.0,15,8,3956.0,2803.0,1153.0
2214036,O09,VLX600,10.0,15,9,623.0,429.0,194.0
2214036,O10,RD162,10.0,15,10,5254.0,4121.0,1133.0
2214036,O11,Brusatol,0.01,15,11,5029.0,3917.0,1112.0
2214036,O12,DMSO,0.0,15,12,5500.0,4183.0,1317.0
2214036,O13,Alvespimycin (17-DMAG),0.01,15,13,5676.0,4171.0,1505.0
2214036,O14,BIBR 1532,1.0,15,14,6191.0,4684.0,1507.0
2214036,O15,Crenigacestat,0.1,15,15,6163.0,4328.0,1835.0
2214036,O16,ML-210,1.0,15,16,4362.0,3361.0,1001.0
2214036,O17,Ezatiostat,0.01,15,17,6070.0,4837.0,1233.0
2214036,O18,GSK1070916,0.01,15,18,2801.0,2030.0,771.0
2214036,O19,Crenigacestat,1.0,15,19,5921.0,4315.0,1606.0
2214036,O20,Crenigacestat,10.0,15,20,5911.0,4494.0,1417.0
2214036,O21,Brequinar,10.0,15,21,2489.0,1919.0,570.0
2214036,O22,Valemetostat,10.0,15,22,6054.0,4939.0,1115.0
2214036,O23,10058-F4,10.0,15,23,5806.0,4398.0,1408.0
2214036,O24,MIM1,10.0,15,24,2524.0,1964.0,560.0
2214036,P01,Fluvastatin,0.1,16,1,5196.0,3588.0,1608.0
2214036,P02,GSK1070916,0.1,16,2,1138.0,933.0,205.0
2214036,P03,VLX600,1.0,16,3,687.0,415.0,272.0
2214036,P04,Piperlongumine,10.0,16,4,284.0,215.0,69.0
2214036,P05,GSK481,1.0,16,5,5197.0,3695.0,1502.0
2214036,P06,Pladienolide B,0.1,16,6,1278.0,950.0,328.0
2214036,P07,Brusatol,10.0,16,7,1297.0,1099.0,198.0
2214036,P08,"10,12-Tricosadiynoic acid",1.0,16,8,5599.0,4347.0,1252.0
2214036,P09,Forskolin,0.1,16,9,5279.0,3870.0,1409.0
2214036,P10,TAK-243 (MLN7243),0.1,16,10,137.0,120.0,17.0
2214036,P11,DMSO,0.0,16,11,5730.0,4382.0,1348.0
2214036,P12,LY2109761,5.0,16,12,2683.0,1900.0,783.0
2214036,P13,Apratastat (TMI-005),10.0,16,13,5469.0,4149.0,1320.0
2214036,P14,R428,10.0,16,14,3311.0,2774.0,537.0
2214036,P15,Perifosine,0.1,16,15,5597.0,4255.0,1342.0
2214036,P16,Ezatiostat,0.01,16,16,5249.0,4195.0,1054.0
2214036,P17,GSK1070916,1.0,16,17,1073.0,897.0,176.0
