Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214056,A01,IPI-549,1.0,1,1,1850.0,1557.0,293.0
2214056,A02,Perifosine,10.0,1,2,329.0,206.0,123.0
2214056,A03,Alvespimycin (17-DMAG),1.0,1,3,1200.0,1108.0,92.0
2214056,A04,Apratastat (TMI-005),1.0,1,4,2321.0,2001.0,320.0
2214056,A05,TAK-243 (MLN7243),10.0,1,5,142.0,121.0,21.0
2214056,A06,GSK481,10.0,1,6,2471.0,2119.0,352.0
2214056,A07,Sitravatinib,0.01,1,7,2319.0,2065.0,254.0
2214056,A08,GM6001 (Ilomastat ),0.1,1,8,2468.0,2222.0,246.0
2214056,A09,MIM1,1.0,1,9,2664.0,2464.0,200.0
2214056,A10,6-Aminonicotinamide,0.1,1,10,2772.0,2468.0,304.0
2214056,A11,TAK-243 (MLN7243),0.01,1,11,3073.0,2732.0,341.0
2214056,A12,GSK1070916,0.1,1,12,2634.0,2341.0,293.0
2214056,A13,DMSO,0.0,1,13,2589.0,2319.0,270.0
2214056,A14,Pladienolide B,1.0,1,14,522.0,489.0,33.0
2214056,A15,Valemetostat,0.1,1,15,2748.0,2478.0,270.0
2214056,A16,Salubrinal,0.01,1,16,2327.0,2046.0,281.0
2214056,A17,CEP-37440,0.1,1,17,2260.0,2010.0,250.0
2214056,A18,IPI-549,0.01,1,18,2800.0,2525.0,275.0
2214056,A19,CPI-455,10.0,1,19,2541.0,2261.0,280.0
2214056,A20,GI254023X,0.1,1,20,2724.0,2486.0,238.0
2214056,A21,Fluvastatin,1.0,1,21,2134.0,1924.0,210.0
2214056,A22,Spautin 1,10.0,1,22,2295.0,1964.0,331.0
2214056,A23,CPI-455,0.01,1,23,2478.0,2179.0,299.0
2214056,A24,Salubrinal,10.0,1,24,1568.0,1388.0,180.0
2214056,B01,CEP-37440,0.1,2,1,2375.0,1958.0,417.0
2214056,B02,Ezatiostat,1.0,2,2,3063.0,2755.0,308.0
2214056,B03,MAK-683,0.1,2,3,3135.0,2770.0,365.0
2214056,B04,Brequinar,0.01,2,4,2743.0,2430.0,313.0
2214056,B05,BMS493,10.0,2,5,1688.0,1525.0,163.0
2214056,B06,ML-210,0.01,2,6,2980.0,2655.0,325.0
2214056,B07,MAK-683,1.0,2,7,3413.0,3026.0,387.0
2214056,B08,"10,12-Tricosadiynoic acid",10.0,2,8,2416.0,2058.0,358.0
2214056,B09,MAK-683,10.0,2,9,2790.0,2436.0,354.0
2214056,B10,6-Aminonicotinamide,10.0,2,10,1988.0,1782.0,206.0
2214056,B11,GSK481,0.1,2,11,2940.0,2653.0,287.0
2214056,B12,GSK1070916,10.0,2,12,108.0,102.0,6.0
2214056,B13,Salinomycin (sodium salt),0.01,2,13,2655.0,2387.0,268.0
2214056,B14,DMSO,0.0,2,14,3279.0,3017.0,262.0
2214056,B15,BMS 345541 (trifluoroacetate salt),0.1,2,15,2826.0,2590.0,236.0
2214056,B16,SGI-7079,10.0,2,16,93.0,77.0,16.0
2214056,B17,Brequinar,10.0,2,17,2085.0,1812.0,273.0
2214056,B18,IPI-549,10.0,2,18,1543.0,1316.0,227.0
2214056,B19,GSK481,1.0,2,19,2915.0,2642.0,273.0
2214056,B20,XAV939,0.1,2,20,2754.0,2476.0,278.0
2214056,B21,R428,10.0,2,21,122.0,99.0,23.0
2214056,B22,Alvespimycin (17-DMAG),0.1,2,22,2862.0,2764.0,98.0
2214056,B23,IPI-549,0.01,2,23,2501.0,2310.0,191.0
2214056,B24,C188-9,0.01,2,24,2639.0,2369.0,270.0
2214056,C02,Valemetostat,0.01,3,2,3290.0,2900.0,390.0
2214056,C03,GSK481,0.01,3,3,2492.0,2206.0,286.0
2214056,C04,RD162,0.1,3,4,2604.0,2321.0,283.0
2214056,C05,ML-210,10.0,3,5,2038.0,1875.0,163.0
2214056,C06,Brusatol,0.1,3,6,989.0,835.0,154.0
2214056,C07,Apratastat (TMI-005),0.1,3,7,3097.0,2824.0,273.0
2214056,C08,Forskolin,10.0,3,8,3275.0,3063.0,212.0
2214056,C09,GI254023X,10.0,3,9,2244.0,2005.0,239.0
2214056,C10,HX531,0.1,3,10,2583.0,2366.0,217.0
2214056,C11,DMSO,0.0,3,11,3047.0,2803.0,244.0
2214056,C12,Salubrinal,0.1,3,12,3228.0,2939.0,289.0
2214056,C13,BMS493,10.0,3,13,1459.0,1222.0,237.0
2214056,C14,(-)-DHMEQ,10.0,3,14,2418.0,2184.0,234.0
2214056,C15,DMSO,0.0,3,15,2751.0,2481.0,270.0
2214056,C16,CPI-455,1.0,3,16,2809.0,2531.0,278.0
2214056,C17,Fluvastatin,1.0,3,17,1948.0,1825.0,123.0
2214056,C18,Crenigacestat,0.01,3,18,3309.0,3024.0,285.0
2214056,C19,Sitravatinib,0.1,3,19,2560.0,2364.0,196.0
2214056,C20,MIM1,10.0,3,20,1540.0,1369.0,171.0
2214056,C21,HX531,1.0,3,21,2090.0,1863.0,227.0
2214056,C22,R428,0.01,3,22,2700.0,2468.0,232.0
2214056,C23,10058-F4,10.0,3,23,2751.0,2544.0,207.0
2214056,C24,R428,0.01,3,24,2807.0,2474.0,333.0
2214056,D01,ML-210,1.0,4,1,1779.0,1585.0,194.0
2214056,D02,Salubrinal,1.0,4,2,2581.0,2307.0,274.0
2214056,D03,Perifosine,0.1,4,3,2774.0,2475.0,299.0
2214056,D04,CPI-455,0.1,4,4,3209.0,2888.0,321.0
2214056,D05,XAV939,1.0,4,5,2259.0,2032.0,227.0
2214056,D06,LY2109761,0.005,4,6,2935.0,2641.0,294.0
2214056,D07,XAV939,10.0,4,7,2182.0,1997.0,185.0
2214056,D08,HX531,10.0,4,8,1313.0,1144.0,169.0
2214056,D09,CEP-37440,1.0,4,9,1253.0,1094.0,159.0
2214056,D10,XAV939,0.1,4,10,2819.0,2570.0,249.0
2214056,D11,BIBR 1532,0.01,4,11,3050.0,2760.0,290.0
2214056,D12,DMSO,0.0,4,12,2710.0,2482.0,228.0
2214056,D13,Forskolin,1.0,4,13,3461.0,3174.0,287.0
2214056,D14,Spautin 1,0.01,4,14,3063.0,2798.0,265.0
2214056,D15,Apratastat (TMI-005),10.0,4,15,2579.0,2390.0,189.0
2214056,D16,DMSO,0.0,4,16,2624.0,2417.0,207.0
2214056,D17,Valemetostat,10.0,4,17,3506.0,3058.0,448.0
2214056,D18,Sitravatinib,0.1,4,18,2626.0,2439.0,187.0
2214056,D19,C188-9,10.0,4,19,1641.0,1466.0,175.0
2214056,D20,SGI-7079,10.0,4,20,80.0,68.0,12.0
2214056,D21,IPI-549,0.1,4,21,2822.0,2595.0,227.0
2214056,D22,Pladienolide B,0.1,4,22,354.0,320.0,34.0
2214056,D23,HX531,0.1,4,23,2825.0,2590.0,235.0
2214056,D24,RD162,0.01,4,24,2809.0,2547.0,262.0
2214056,E01,Forskolin,1.0,5,1,3028.0,2593.0,435.0
2214056,E02,DMSO,0.0,5,2,3043.0,2636.0,407.0
2214056,E03,Crenigacestat,0.01,5,3,2851.0,2635.0,216.0
2214056,E04,BMS 345541 (trifluoroacetate salt),1.0,5,4,2899.0,2524.0,375.0
2214056,E05,LGK974,0.1,5,5,2713.0,2459.0,254.0
2214056,E06,MIM1,0.01,5,6,3053.0,2778.0,275.0
2214056,E07,MAK-683,0.01,5,7,3293.0,2986.0,307.0
2214056,E08,GI254023X,0.1,5,8,2720.0,2511.0,209.0
2214056,E09,DMSO,0.0,5,9,2748.0,2492.0,256.0
2214056,E10,Forskolin,10.0,5,10,3649.0,3363.0,286.0
2214056,E11,Alvespimycin (17-DMAG),10.0,5,11,102.0,91.0,11.0
2214056,E12,GM6001 (Ilomastat ),0.01,5,12,2913.0,2597.0,316.0
2214056,E13,MIM1,1.0,5,13,3047.0,2753.0,294.0
2214056,E14,LY2109761,0.5,5,14,2332.0,2133.0,199.0
2214056,E15,MAK-683,0.1,5,15,3355.0,2993.0,362.0
2214056,E16,XAV939,0.01,5,16,3075.0,2852.0,223.0
2214056,E17,DMSO,0.0,5,17,3395.0,3111.0,284.0
2214056,E18,VLX600,0.01,5,18,3113.0,2838.0,275.0
2214056,E19,GSK481,0.1,5,19,2967.0,2646.0,321.0
2214056,E20,SGI-7079,1.0,5,20,260.0,145.0,115.0
2214056,E21,ML-210,0.1,5,21,2851.0,2567.0,284.0
2214056,E22,LOXO-292,10.0,5,22,2199.0,2077.0,122.0
2214056,E23,HX531,0.01,5,23,2892.0,2557.0,335.0
2214056,E24,GI254023X,0.01,5,24,2711.0,2481.0,230.0
2214056,F01,DMSO,0.0,6,1,2522.0,2246.0,276.0
2214056,F02,HX531,10.0,6,2,1629.0,1338.0,291.0
2214056,F03,Valemetostat,1.0,6,3,3395.0,3060.0,335.0
2214056,F04,Sitravatinib,1.0,6,4,1641.0,1517.0,124.0
2214056,F05,"10,12-Tricosadiynoic acid",10.0,6,5,2624.0,2335.0,289.0
2214056,F06,IPI-549,0.1,6,6,2564.0,2305.0,259.0
2214056,F07,XAV939,1.0,6,7,2758.0,2532.0,226.0
2214056,F08,VLX600,0.1,6,8,3105.0,2859.0,246.0
2214056,F09,(-)-DHMEQ,0.01,6,9,2983.0,2657.0,326.0
2214056,F10,DMSO,0.0,6,10,2593.0,2319.0,274.0
2214056,F11,IPI-549,10.0,6,11,1691.0,1478.0,213.0
2214056,F12,Perifosine,1.0,6,12,3022.0,2704.0,318.0
2214056,F13,Perifosine,1.0,6,13,2996.0,2725.0,271.0
2214056,F14,RD162,0.1,6,14,3078.0,2831.0,247.0
2214056,F15,RD162,1.0,6,15,2945.0,2722.0,223.0
2214056,F16,LY2109761,0.5,6,16,2312.0,2102.0,210.0
2214056,F17,GI254023X,1.0,6,17,2799.0,2615.0,184.0
2214056,F18,DMSO,0.0,6,18,2819.0,2565.0,254.0
2214056,F19,Apratastat (TMI-005),0.01,6,19,2825.0,2648.0,177.0
2214056,F20,Brequinar,0.1,6,20,2274.0,1964.0,310.0
2214056,F21,BMS 345541 (trifluoroacetate salt),0.1,6,21,3349.0,3014.0,335.0
2214056,F22,BMS493,0.1,6,22,1738.0,1571.0,167.0
2214056,F23,CEP-37440,0.01,6,23,3206.0,2962.0,244.0
2214056,F24,Salubrinal,0.1,6,24,3050.0,2815.0,235.0
2214056,G01,Sitravatinib,0.01,7,1,2862.0,2541.0,321.0
2214056,G02,Perifosine,10.0,7,2,491.0,301.0,190.0
2214056,G03,Salubrinal,1.0,7,3,2744.0,2428.0,316.0
2214056,G04,DMSO,0.0,7,4,2823.0,2542.0,281.0
2214056,G05,VLX600,0.1,7,5,3024.0,2814.0,210.0
2214056,G06,BMS493,0.01,7,6,2144.0,1905.0,239.0
2214056,G07,Piperlongumine,0.01,7,7,3039.0,2768.0,271.0
2214056,G08,6-Aminonicotinamide,10.0,7,8,2069.0,1767.0,302.0
2214056,G09,VLX600,0.01,7,9,2669.0,2451.0,218.0
2214056,G10,GM6001 (Ilomastat ),10.0,7,10,2399.0,2182.0,217.0
2214056,G11,C188-9,0.1,7,11,2997.0,2778.0,219.0
2214056,G12,BMS 345541 (trifluoroacetate salt),1.0,7,12,2773.0,2588.0,185.0
2214056,G13,SGI-7079,0.01,7,13,2815.0,2565.0,250.0
2214056,G14,R428,0.1,7,14,3033.0,2729.0,304.0
2214056,G15,Piperlongumine,1.0,7,15,2064.0,1763.0,301.0
2214056,G16,CPI-455,10.0,7,16,3091.0,2770.0,321.0
2214056,G17,6-Aminonicotinamide,0.1,7,17,2525.0,2284.0,241.0
2214056,G18,MAK-683,10.0,7,18,3221.0,2871.0,350.0
2214056,G19,DMSO,0.0,7,19,3067.0,2851.0,216.0
2214056,G20,BMS 345541 (trifluoroacetate salt),0.01,7,20,2905.0,2612.0,293.0
2214056,G21,BIBR 1532,0.01,7,21,3138.0,2881.0,257.0
2214056,G22,Pladienolide B,10.0,7,22,200.0,182.0,18.0
2214056,G23,(-)-DHMEQ,1.0,7,23,3031.0,2824.0,207.0
2214056,G24,Salubrinal,10.0,7,24,2792.0,2646.0,146.0
2214056,H01,LGK974,0.01,8,1,3004.0,2621.0,383.0
2214056,H02,6-Aminonicotinamide,1.0,8,2,2457.0,2191.0,266.0
2214056,H03,DMSO,0.0,8,3,2605.0,2261.0,344.0
2214056,H04,MAK-683,0.01,8,4,2679.0,2339.0,340.0
2214056,H05,GSK481,0.01,8,5,2798.0,2563.0,235.0
2214056,H06,"10,12-Tricosadiynoic acid",0.1,8,6,2571.0,2341.0,230.0
2214056,H07,Fluvastatin,10.0,8,7,331.0,306.0,25.0
2214056,H08,TAK-243 (MLN7243),1.0,8,8,69.0,66.0,3.0
2214056,H09,Fluvastatin,10.0,8,9,289.0,274.0,15.0
2214056,H10,Fluvastatin,0.01,8,10,2316.0,1971.0,345.0
2214056,H11,BIBR 1532,0.1,8,11,2872.0,2641.0,231.0
2214056,H12,LY2109761,0.05,8,12,2836.0,2602.0,234.0
2214056,H13,GM6001 (Ilomastat ),1.0,8,13,2984.0,2758.0,226.0
2214056,H14,LGK974,1.0,8,14,2925.0,2700.0,225.0
2214056,H15,BMS 345541 (trifluoroacetate salt),0.01,8,15,3234.0,3046.0,188.0
2214056,H16,Salinomycin (sodium salt),0.1,8,16,2589.0,2312.0,277.0
2214056,H17,RD162,1.0,8,17,2827.0,2629.0,198.0
2214056,H18,CPI-455,0.1,8,18,3082.0,2802.0,280.0
2214056,H19,Sitravatinib,1.0,8,19,1750.0,1666.0,84.0
2214056,H20,DMSO,0.0,8,20,3358.0,3073.0,285.0
2214056,H21,C188-9,1.0,8,21,2919.0,2760.0,159.0
2214056,H22,LY2109761,5.0,8,22,1494.0,1294.0,200.0
2214056,H23,Spautin 1,10.0,8,23,3037.0,2709.0,328.0
2214056,H24,(-)-DHMEQ,0.01,8,24,2808.0,2517.0,291.0
2214056,I01,Piperlongumine,0.01,9,1,2405.0,2051.0,354.0
2214056,I02,6-Aminonicotinamide,0.01,9,2,2888.0,2619.0,269.0
2214056,I03,LY2109761,0.005,9,3,2708.0,2508.0,200.0
2214056,I04,Pladienolide B,1.0,9,4,508.0,441.0,67.0
2214056,I05,C188-9,1.0,9,5,2544.0,2336.0,208.0
2214056,I06,DMSO,0.0,9,6,2638.0,2406.0,232.0
2214056,I07,Spautin 1,0.01,9,7,2799.0,2532.0,267.0
2214056,I08,Brequinar,1.0,9,8,2129.0,1826.0,303.0
2214056,I09,CEP-37440,1.0,9,9,1361.0,1215.0,146.0
2214056,I10,10058-F4,1.0,9,10,2888.0,2668.0,220.0
2214056,I11,LOXO-292,0.01,9,11,3150.0,2854.0,296.0
2214056,I12,Pladienolide B,0.01,9,12,197.0,125.0,72.0
2214056,I13,TAK-243 (MLN7243),0.01,9,13,3062.0,2844.0,218.0
2214056,I14,Salinomycin (sodium salt),1.0,9,14,624.0,504.0,120.0
2214056,I15,Salubrinal,0.01,9,15,2636.0,2386.0,250.0
2214056,I16,"10,12-Tricosadiynoic acid",0.01,9,16,2977.0,2791.0,186.0
2214056,I17,"10,12-Tricosadiynoic acid",1.0,9,17,3036.0,2794.0,242.0
2214056,I18,(-)-DHMEQ,0.1,9,18,2912.0,2640.0,272.0
2214056,I19,CEP-37440,10.0,9,19,129.0,118.0,11.0
2214056,I20,10058-F4,0.1,9,20,2892.0,2668.0,224.0
2214056,I21,DMSO,0.0,9,21,3053.0,2651.0,402.0
2214056,I22,TAK-243 (MLN7243),10.0,9,22,73.0,66.0,7.0
2214056,I23,LOXO-292,10.0,9,23,2158.0,2002.0,156.0
2214056,J01,Apratastat (TMI-005),0.1,10,1,2602.0,2272.0,330.0
2214056,J02,Ezatiostat,10.0,10,2,2841.0,2601.0,240.0
2214056,J03,LGK974,10.0,10,3,2624.0,2428.0,196.0
2214056,J04,6-Aminonicotinamide,1.0,10,4,2679.0,2403.0,276.0
2214056,J05,DMSO,0.0,10,5,2742.0,2505.0,237.0
2214056,J06,LOXO-292,1.0,10,6,2702.0,2459.0,243.0
2214056,J07,Alvespimycin (17-DMAG),0.01,10,7,2952.0,2622.0,330.0
2214056,J08,Ezatiostat,10.0,10,8,2670.0,2459.0,211.0
2214056,J09,Pladienolide B,10.0,10,9,190.0,157.0,33.0
2214056,J10,Forskolin,0.01,10,10,2862.0,2581.0,281.0
2214056,J11,LGK974,10.0,10,11,2573.0,2396.0,177.0
2214056,J12,Salinomycin (sodium salt),0.1,10,12,2695.0,2401.0,294.0
2214056,J13,Alvespimycin (17-DMAG),0.1,10,13,2897.0,2782.0,115.0
2214056,J14,(-)-DHMEQ,10.0,10,14,1980.0,1771.0,209.0
2214056,J15,GSK1070916,0.01,10,15,2809.0,2536.0,273.0
2214056,J16,Fluvastatin,0.1,10,16,2555.0,2330.0,225.0
2214056,J17,XAV939,0.01,10,17,2740.0,2539.0,201.0
2214056,J18,MIM1,0.01,10,18,3128.0,2924.0,204.0
2214056,J19,10058-F4,0.01,10,19,3066.0,2785.0,281.0
2214056,J20,CEP-37440,10.0,10,20,114.0,108.0,6.0
2214056,J21,R428,1.0,10,21,2457.0,2256.0,201.0
2214056,J22,DMSO,0.0,10,22,2836.0,2615.0,221.0
2214056,J23,IPI-549,1.0,10,23,2175.0,1982.0,193.0
2214056,J24,TAK-243 (MLN7243),1.0,10,24,88.0,75.0,13.0
2214056,K01,Brusatol,0.01,11,1,2199.0,1845.0,354.0
2214056,K02,"10,12-Tricosadiynoic acid",0.01,11,2,2702.0,2329.0,373.0
2214056,K03,6-Aminonicotinamide,0.01,11,3,3033.0,2780.0,253.0
2214056,K04,Valemetostat,0.01,11,4,2687.0,2384.0,303.0
2214056,K05,Crenigacestat,10.0,11,5,3286.0,2940.0,346.0
2214056,K06,Piperlongumine,1.0,11,6,2230.0,1914.0,316.0
2214056,K07,Pladienolide B,0.01,11,7,207.0,122.0,85.0
2214056,K08,DMSO,0.0,11,8,2951.0,2580.0,371.0
2214056,K09,Valemetostat,1.0,11,9,3887.0,3553.0,334.0
2214056,K10,GM6001 (Ilomastat ),0.01,11,10,2889.0,2608.0,281.0
2214056,K11,Brequinar,0.01,11,11,2886.0,2511.0,375.0
2214056,K12,Salinomycin (sodium salt),0.01,11,12,3041.0,2802.0,239.0
2214056,K13,Sitravatinib,10.0,11,13,39.0,34.0,5.0
2214056,K14,SGI-7079,0.01,11,14,2754.0,2539.0,215.0
2214056,K15,Perifosine,0.01,11,15,3226.0,3017.0,209.0
2214056,K16,DMSO,0.0,11,16,3098.0,2754.0,344.0
2214056,K17,Fluvastatin,0.01,11,17,3018.0,2798.0,220.0
2214056,K18,BIBR 1532,1.0,11,18,2799.0,2484.0,315.0
2214056,K19,Crenigacestat,1.0,11,19,3278.0,3082.0,196.0
2214056,K20,Perifosine,0.01,11,20,3056.0,2845.0,211.0
2214056,K21,RD162,10.0,11,21,3029.0,2783.0,246.0
2214056,K22,Salinomycin (sodium salt),10.0,11,22,79.0,65.0,14.0
2214056,K23,DMSO,0.0,11,23,3083.0,2739.0,344.0
2214056,K24,BMS493,1.0,11,24,1863.0,1613.0,250.0
2214056,L01,Brusatol,1.0,12,1,432.0,367.0,65.0
2214056,L02,(-)-DHMEQ,0.1,12,2,2986.0,2675.0,311.0
2214056,L03,GI254023X,10.0,12,3,2520.0,2289.0,231.0
2214056,L04,CPI-455,1.0,12,4,2745.0,2412.0,333.0
2214056,L05,LGK974,0.1,12,5,3209.0,2895.0,314.0
2214056,L06,SGI-7079,1.0,12,6,175.0,107.0,68.0
2214056,L07,DMSO,0.0,12,7,2933.0,2629.0,304.0
2214056,L08,Salinomycin (sodium salt),1.0,12,8,552.0,436.0,116.0
2214056,L09,Alvespimycin (17-DMAG),1.0,12,9,879.0,817.0,62.0
2214056,L10,C188-9,0.01,12,10,3144.0,2819.0,325.0
2214056,L11,(-)-DHMEQ,1.0,12,11,2769.0,2499.0,270.0
2214056,L12,ML-210,0.1,12,12,2913.0,2721.0,192.0
2214056,L13,BMS493,0.1,12,13,2000.0,1776.0,224.0
2214056,L14,LOXO-292,0.1,12,14,2475.0,2285.0,190.0
2214056,L15,DMSO,0.0,12,15,2776.0,2496.0,280.0
2214056,L16,BIBR 1532,0.1,12,16,3089.0,2825.0,264.0
2214056,L18,MAK-683,1.0,12,18,3526.0,3139.0,387.0
2214056,L19,10058-F4,0.1,12,19,3081.0,2760.0,321.0
2214056,L20,SGI-7079,0.1,12,20,1795.0,1576.0,219.0
2214056,L21,GSK1070916,1.0,12,21,368.0,244.0,124.0
2214056,L22,Piperlongumine,0.1,12,22,3224.0,2853.0,371.0
2214056,L23,Apratastat (TMI-005),1.0,12,23,2586.0,2343.0,243.0
2214056,L24,DMSO,0.0,12,24,2504.0,2192.0,312.0
2214056,M01,CEP-37440,0.01,13,1,2607.0,2193.0,414.0
2214056,M02,VLX600,10.0,13,2,314.0,207.0,107.0
2214056,M03,GI254023X,1.0,13,3,2555.0,2272.0,283.0
2214056,M04,C188-9,10.0,13,4,1894.0,1701.0,193.0
2214056,M05,MIM1,0.1,13,5,2957.0,2635.0,322.0
2214056,M06,RD162,0.01,13,6,2983.0,2739.0,244.0
2214056,M07,Forskolin,0.1,13,7,2995.0,2627.0,368.0
2214056,M08,ML-210,0.01,13,8,2728.0,2497.0,231.0
2214056,M09,Spautin 1,1.0,13,9,3228.0,2882.0,346.0
2214056,M10,DMSO,0.0,13,10,2932.0,2737.0,195.0
2214056,M11,"10,12-Tricosadiynoic acid",0.1,13,11,2609.0,2383.0,226.0
2214056,M12,MIM1,0.1,13,12,2590.0,2296.0,294.0
2214056,M13,Alvespimycin (17-DMAG),10.0,13,13,115.0,100.0,15.0
2214056,M14,DMSO,0.0,13,14,2744.0,2541.0,203.0
2214056,M15,Piperlongumine,0.1,13,15,2766.0,2507.0,259.0
2214056,M16,Ezatiostat,0.1,13,16,2631.0,2427.0,204.0
2214056,M17,BIBR 1532,10.0,13,17,3055.0,2711.0,344.0
2214056,M18,CPI-455,0.01,13,18,2920.0,2573.0,347.0
2214056,M19,XAV939,10.0,13,19,2411.0,2195.0,216.0
2214056,M20,SGI-7079,0.1,13,20,2021.0,1667.0,354.0
2214056,M21,Apratastat (TMI-005),0.01,13,21,3007.0,2747.0,260.0
2214056,M23,Forskolin,0.01,13,23,2766.0,2469.0,297.0
2214056,M24,Spautin 1,1.0,13,24,2815.0,2415.0,400.0
2214056,N01,Brusatol,0.1,14,1,838.0,665.0,173.0
2214056,N02,LGK974,1.0,14,2,2424.0,2128.0,296.0
2214056,N03,Spautin 1,0.1,14,3,2421.0,2157.0,264.0
2214056,N04,10058-F4,1.0,14,4,2606.0,2383.0,223.0
2214056,N05,LY2109761,0.05,14,5,2389.0,2127.0,262.0
2214056,N06,Crenigacestat,0.1,14,6,3092.0,2787.0,305.0
2214056,N07,LOXO-292,0.1,14,7,2889.0,2653.0,236.0
2214056,N08,Spautin 1,0.1,14,8,2848.0,2572.0,276.0
2214056,N09,DMSO,0.0,14,9,3081.0,2797.0,284.0
2214056,N10,C188-9,0.1,14,10,2829.0,2571.0,258.0
2214056,N11,Sitravatinib,10.0,14,11,58.0,45.0,13.0
2214056,N12,Brusatol,1.0,14,12,424.0,397.0,27.0
2214056,N13,DMSO,0.0,14,13,2487.0,2275.0,212.0
2214056,N14,Brequinar,1.0,14,14,2004.0,1838.0,166.0
2214056,N15,GI254023X,0.01,14,15,2619.0,2373.0,246.0
2214056,N16,BIBR 1532,10.0,14,16,2777.0,2557.0,220.0
2214056,N17,Ezatiostat,1.0,14,17,2963.0,2640.0,323.0
2214056,N18,LGK974,0.01,14,18,3041.0,2777.0,264.0
2214056,N19,GSK1070916,10.0,14,19,106.0,95.0,11.0
2214056,N20,Piperlongumine,10.0,14,20,74.0,67.0,7.0
2214056,N21,R428,0.1,14,21,2818.0,2602.0,216.0
2214056,N22,10058-F4,0.01,14,22,2432.0,2146.0,286.0
2214056,N23,Ezatiostat,0.1,14,23,3050.0,2779.0,271.0
2214056,N24,BMS493,0.01,14,24,2392.0,2206.0,186.0
2214056,O01,LOXO-292,1.0,15,1,2156.0,1852.0,304.0
2214056,O02,GM6001 (Ilomastat ),0.1,15,2,2717.0,2412.0,305.0
2214056,O03,VLX600,1.0,15,3,411.0,255.0,156.0
2214056,O04,Valemetostat,0.1,15,4,3050.0,2713.0,337.0
2214056,O05,GSK481,10.0,15,5,2752.0,2415.0,337.0
2214056,O06,BMS493,1.0,15,6,1672.0,1485.0,187.0
2214056,O07,ML-210,10.0,15,7,1141.0,1027.0,114.0
2214056,O08,HX531,1.0,15,8,2057.0,1808.0,249.0
2214056,O09,VLX600,10.0,15,9,244.0,171.0,73.0
2214056,O10,RD162,10.0,15,10,2310.0,2018.0,292.0
2214056,O11,Brusatol,0.01,15,11,2482.0,2251.0,231.0
2214056,O12,DMSO,0.0,15,12,2645.0,2353.0,292.0
2214056,O13,Alvespimycin (17-DMAG),0.01,15,13,2705.0,2447.0,258.0
2214056,O14,BIBR 1532,1.0,15,14,2740.0,2486.0,254.0
2214056,O15,Crenigacestat,0.1,15,15,3059.0,2830.0,229.0
2214056,O16,ML-210,1.0,15,16,1760.0,1617.0,143.0
2214056,O17,Ezatiostat,0.01,15,17,2905.0,2597.0,308.0
2214056,O18,GSK1070916,0.01,15,18,2762.0,2509.0,253.0
2214056,O19,Crenigacestat,1.0,15,19,3217.0,2951.0,266.0
2214056,O20,Crenigacestat,10.0,15,20,2954.0,2656.0,298.0
2214056,O21,Brequinar,10.0,15,21,1913.0,1567.0,346.0
2214056,O22,Valemetostat,10.0,15,22,3115.0,2583.0,532.0
2214056,O23,10058-F4,10.0,15,23,2505.0,2257.0,248.0
2214056,O24,MIM1,10.0,15,24,1303.0,1112.0,191.0
2214056,P01,Fluvastatin,0.1,16,1,2007.0,1588.0,419.0
2214056,P02,GSK1070916,0.1,16,2,2104.0,1891.0,213.0
2214056,P03,VLX600,1.0,16,3,272.0,163.0,109.0
2214056,P04,Piperlongumine,10.0,16,4,113.0,80.0,33.0
2214056,P05,GSK481,1.0,16,5,2384.0,2040.0,344.0
2214056,P08,"10,12-Tricosadiynoic acid",1.0,16,8,2518.0,2232.0,286.0
2214056,P09,Forskolin,0.1,16,9,2733.0,2435.0,298.0
2214056,P10,TAK-243 (MLN7243),0.1,16,10,383.0,286.0,97.0
2214056,P11,DMSO,0.0,16,11,2415.0,2092.0,323.0
2214056,P12,LY2109761,5.0,16,12,1414.0,1185.0,229.0
2214056,P13,Apratastat (TMI-005),10.0,16,13,2179.0,1973.0,206.0
2214056,P14,R428,10.0,16,14,1936.0,1778.0,158.0
2214056,P15,Perifosine,0.1,16,15,2584.0,2186.0,398.0
2214056,P16,Ezatiostat,0.01,16,16,2913.0,2546.0,367.0
2214056,P17,GSK1070916,1.0,16,17,334.0,202.0,132.0
2214056,P18,LOXO-292,0.01,16,18,2530.0,2254.0,276.0
2214056,P20,GM6001 (Ilomastat ),1.0,16,20,2619.0,2359.0,260.0
2214056,P21,R428,1.0,16,21,2241.0,2031.0,210.0
2214056,P22,GM6001 (Ilomastat ),10.0,16,22,2259.0,1999.0,260.0
2214056,P23,Brequinar,0.1,16,23,2144.0,1921.0,223.0
2214056,P24,HX531,0.01,16,24,2693.0,2406.0,287.0
2214057,A01,Ritlecitinib,1.0,1,1,2541.0,2269.0,272.0
2214057,A02,Daidzin,10.0,1,2,2416.0,2194.0,222.0
2214057,A03,AM-0902,1.0,1,3,2891.0,2686.0,205.0
2214057,A04,AZD0156,1.0,1,4,2303.0,2077.0,226.0
2214057,A05,K-975,10.0,1,5,1390.0,1298.0,92.0
2214057,A06,Pralsetinib,10.0,1,6,1660.0,1626.0,34.0
2214057,A07,Verteporfin,0.001,1,7,2684.0,2403.0,281.0
