Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214048,A01,Alisertib,1.0,1,1,222.0,82.0,140.0
2214048,A02,Vismodegib,20.0,1,2,723.0,301.0,422.0
2214048,A03,Thioguanine,1.0,1,3,829.0,486.0,343.0
2214048,A04,Seclidemstat,1.0,1,4,329.0,95.0,234.0
2214048,A05,Vincristine,20.0,1,5,452.0,240.0,212.0
2214048,A06,JQ1-(+),9.0,1,6,107.0,33.0,74.0
2214048,A08,Cediranib,0.1,1,8,710.0,357.0,353.0
2214048,A09,MLN0128,1.0,1,9,269.0,76.0,193.0
2214048,A10,Telaglenastat,0.1,1,10,793.0,439.0,354.0
2214048,A11,Vincristine,0.02,1,11,703.0,362.0,341.0
2214048,A12,Semaxanib,0.1,1,12,839.0,436.0,403.0
2214048,A13,DMSO,0.0,1,13,885.0,402.0,483.0
2214048,A14,Cisplatin,2.0,1,14,745.0,317.0,428.0
2214048,A15,Vemurafenib,0.2,1,15,830.0,378.0,452.0
2214048,A16,ORY1001,0.01,1,16,775.0,399.0,376.0
2214048,A17,Veliparib,0.1,1,17,840.0,386.0,454.0
2214048,A18,Alisertib,0.01,1,18,623.0,313.0,310.0
2214048,A19,Ceritinib,10.0,1,19,433.0,330.0,103.0
2214048,A20,Temsirolimus,0.2,1,20,511.0,257.0,254.0
2214048,A21,Erlotinib,2.0,1,21,579.0,246.0,333.0
2214048,A22,EPZ-5676,10.0,1,22,803.0,422.0,381.0
2214048,A23,Ceritinib,0.01,1,23,635.0,312.0,323.0
2214048,A24,ORY1001,10.0,1,24,1078.0,827.0,251.0
2214048,B01,Veliparib,0.1,2,1,503.0,263.0,240.0
2214048,B02,Masitinib,1.0,2,2,1113.0,580.0,533.0
2214048,B03,Pacritinib,0.1,2,3,884.0,486.0,398.0
2214048,B04,Carfilzomib,0.0,2,4,797.0,433.0,364.0
2214048,B05,trametinib,10.0,2,5,641.0,459.0,182.0
2214048,B06,Vandetanib,0.02,2,6,845.0,397.0,448.0
2214048,B07,Pacritinib,1.0,2,7,901.0,396.0,505.0
2214048,B08,6-Mercaptopurine,20.0,2,8,758.0,395.0,363.0
2214048,B09,Pacritinib,10.0,2,9,557.0,437.0,120.0
2214048,B10,Telaglenastat,10.0,2,10,690.0,416.0,274.0
2214048,B11,JQ1-(+),0.09,2,11,705.0,334.0,371.0
2214048,B12,Semaxanib,10.0,2,12,600.0,410.0,190.0
2214048,B13,Lestaurtinib,0.01,2,13,846.0,424.0,422.0
2214048,B15,A-485,0.1,2,15,363.0,75.0,288.0
2214048,B16,Alitretinoin,20.0,2,16,461.0,280.0,181.0
2214048,B17,Carfilzomib,0.0,2,17,934.0,441.0,493.0
2214048,B18,Alisertib,10.0,2,18,146.0,49.0,97.0
2214048,B19,JQ1-(+),0.9,2,19,395.0,193.0,202.0
2214048,B21,Regorafenib,20.0,2,21,255.0,112.0,143.0
2214048,B22,Thioguanine,0.1,2,22,484.0,288.0,196.0
2214048,B23,Alisertib,0.01,2,23,640.0,345.0,295.0
2214048,B24,Olaparib,0.01,2,24,332.0,148.0,184.0
2214048,C01,Lestaurtinib,10.0,3,1,19.0,7.0,12.0
2214048,C02,Vemurafenib,0.02,3,2,784.0,356.0,428.0
2214048,C03,JQ1-(+),0.009,3,3,568.0,291.0,277.0
2214048,C04,Neratinib,0.1,3,4,566.0,269.0,297.0
2214048,C05,Vandetanib,20.0,3,5,988.0,667.0,321.0
2214048,C06,Idelalisib,0.1,3,6,949.0,529.0,420.0
2214048,C07,Seclidemstat,0.1,3,7,1368.0,933.0,435.0
2214048,C08,Ruxolitinib,20.0,3,8,1037.0,464.0,573.0
2214048,C09,Temsirolimus,20.0,3,9,706.0,334.0,372.0
2214048,C10,Ixazomib,0.1,3,10,1101.0,622.0,479.0
2214048,C11,DMSO,0.0,3,11,915.0,534.0,381.0
2214048,C12,ORY1001,0.1,3,12,956.0,579.0,377.0
2214048,C13,trametinib,10.0,3,13,656.0,483.0,173.0
2214048,C14,Chloroquine,18.0,3,14,1526.0,1234.0,292.0
2214048,C15,DMSO,0.0,3,15,1033.0,555.0,478.0
2214048,C16,Ceritinib,1.0,3,16,766.0,530.0,236.0
2214048,C17,Erlotinib,2.0,3,17,972.0,474.0,498.0
2214048,C18,Afatinib,0.01,3,18,856.0,464.0,392.0
2214048,C19,I-BET762,0.1,3,19,1028.0,562.0,466.0
2214048,C20,MLN0128,10.0,3,20,116.0,57.0,59.0
2214048,C21,Ixazomib,1.0,3,21,324.0,252.0,72.0
2214048,C22,Regorafenib,0.02,3,22,934.0,510.0,424.0
2214048,C23,Cerivastatin,20.0,3,23,108.0,99.0,9.0
2214048,C24,Regorafenib,0.02,3,24,880.0,430.0,450.0
2214048,D01,Vandetanib,2.0,4,1,840.0,423.0,417.0
2214048,D02,ORY1001,1.0,4,2,807.0,453.0,354.0
2214048,D03,Vismodegib,0.2,4,3,908.0,447.0,461.0
2214048,D04,Ceritinib,0.1,4,4,987.0,583.0,404.0
2214048,D05,Bexarotene,2.0,4,5,1008.0,427.0,581.0
2214048,D06,TAK-733,0.01,4,6,789.0,496.0,293.0
2214048,D07,Bexarotene,20.0,4,7,1058.0,575.0,483.0
2214048,D08,Ixazomib,10.0,4,8,21.0,2.0,19.0
2214048,D09,Veliparib,1.0,4,9,877.0,426.0,451.0
2214048,D10,Bexarotene,0.2,4,10,995.0,522.0,473.0
2214048,D11,Dicumarol (Bishydroxycoumarin),0.01,4,11,931.0,465.0,466.0
2214048,D12,DMSO,0.0,4,12,1056.0,592.0,464.0
2214048,D13,Ruxolitinib,2.0,4,13,1010.0,487.0,523.0
2214048,D14,EPZ-5676,0.01,4,14,979.0,570.0,409.0
2214048,D15,Seclidemstat,10.0,4,15,236.0,9.0,227.0
2214048,D16,DMSO,0.0,4,16,1033.0,542.0,491.0
2214048,D17,Vemurafenib,20.0,4,17,1131.0,619.0,512.0
2214048,D18,I-BET762,0.1,4,18,1015.0,496.0,519.0
2214048,D19,Olaparib,10.0,4,19,581.0,361.0,220.0
2214048,D20,Alitretinoin,20.0,4,20,1021.0,577.0,444.0
2214048,D21,Alisertib,0.1,4,21,280.0,167.0,113.0
2214048,D22,Cisplatin,0.2,4,22,869.0,413.0,456.0
2214048,D23,Ixazomib,0.1,4,23,1211.0,758.0,453.0
2214048,D24,Neratinib,0.01,4,24,705.0,341.0,364.0
2214048,E01,Ruxolitinib,2.0,5,1,939.0,442.0,497.0
2214048,E02,DMSO,0.0,5,2,864.0,420.0,444.0
2214048,E03,Afatinib,0.01,5,3,866.0,408.0,458.0
2214048,E04,A-485,1.0,5,4,427.0,43.0,384.0
2214048,E05,Motesanib,0.1,5,5,1143.0,622.0,521.0
2214048,E06,MLN0128,0.01,5,6,957.0,390.0,567.0
2214048,E07,Pacritinib,0.01,5,7,969.0,561.0,408.0
2214048,E08,Temsirolimus,0.2,5,8,610.0,225.0,385.0
2214048,E09,DMSO,0.0,5,9,1115.0,563.0,552.0
2214048,E10,Ruxolitinib,20.0,5,10,964.0,437.0,527.0
2214048,E11,Thioguanine,10.0,5,11,87.0,29.0,58.0
2214048,E12,Cediranib,0.01,5,12,1126.0,622.0,504.0
2214048,E13,MLN0128,1.0,5,13,251.0,82.0,169.0
2214048,E14,TAK-733,1.0,5,14,434.0,348.0,86.0
2214048,E15,Pacritinib,0.1,5,15,1015.0,567.0,448.0
2214048,E16,Bexarotene,0.02,5,16,1162.0,588.0,574.0
2214048,E17,DMSO,0.0,5,17,988.0,584.0,404.0
2214048,E18,Tretinoin,0.02,5,18,331.0,204.0,127.0
2214048,E19,JQ1-(+),0.09,5,19,996.0,523.0,473.0
2214048,E20,Alitretinoin,2.0,5,20,870.0,499.0,371.0
2214048,E21,Vandetanib,0.2,5,21,1146.0,630.0,516.0
2214048,E22,Crizotinib,20.0,5,22,7.0,1.0,6.0
2214048,E23,Ixazomib,0.01,5,23,823.0,395.0,428.0
2214048,E24,Temsirolimus,0.02,5,24,770.0,382.0,388.0
2214048,F01,DMSO,0.0,6,1,895.0,435.0,460.0
2214048,F02,Ixazomib,10.0,6,2,15.0,6.0,9.0
2214048,F03,Vemurafenib,2.0,6,3,702.0,308.0,394.0
2214048,F04,I-BET762,1.0,6,4,991.0,551.0,440.0
2214048,F05,6-Mercaptopurine,20.0,6,5,723.0,343.0,380.0
2214048,F06,Alisertib,0.1,6,6,316.0,177.0,139.0
2214048,F07,Bexarotene,2.0,6,7,1102.0,626.0,476.0
2214048,F08,Tretinoin,0.2,6,8,1118.0,570.0,548.0
2214048,F09,Chloroquine,0.009,6,9,1148.0,599.0,549.0
2214048,F10,DMSO,0.0,6,10,1035.0,490.0,545.0
2214048,F11,Alisertib,10.0,6,11,186.0,83.0,103.0
2214048,F12,Vismodegib,2.0,6,12,1142.0,584.0,558.0
2214048,F13,Vismodegib,2.0,6,13,934.0,509.0,425.0
2214048,F14,Neratinib,0.1,6,14,1064.0,489.0,575.0
2214048,F15,Neratinib,1.0,6,15,1061.0,552.0,509.0
2214048,F16,TAK-733,1.0,6,16,674.0,573.0,101.0
2214048,F17,Temsirolimus,2.0,6,17,598.0,216.0,382.0
2214048,F18,DMSO,0.0,6,18,1020.0,530.0,490.0
2214048,F19,Seclidemstat,0.01,6,19,1064.0,638.0,426.0
2214048,F20,Carfilzomib,0.0,6,20,1073.0,535.0,538.0
2214048,F21,A-485,0.1,6,21,636.0,189.0,447.0
2214048,F22,trametinib,0.1,6,22,882.0,473.0,409.0
2214048,F23,Veliparib,0.01,6,23,775.0,392.0,383.0
2214048,F24,ORY1001,0.1,6,24,307.0,166.0,141.0
2214048,G01,I-BET762,0.01,7,1,808.0,390.0,418.0
2214048,G02,Vismodegib,20.0,7,2,800.0,324.0,476.0
2214048,G03,ORY1001,1.0,7,3,1111.0,574.0,537.0
2214048,G04,DMSO,0.0,7,4,1133.0,610.0,523.0
2214048,G05,Tretinoin,0.2,7,5,1059.0,475.0,584.0
2214048,G06,trametinib,0.01,7,6,958.0,545.0,413.0
2214048,G07,Cabozantinib,0.02,7,7,957.0,514.0,443.0
2214048,G08,Telaglenastat,10.0,7,8,668.0,366.0,302.0
2214048,G09,Tretinoin,0.02,7,9,776.0,420.0,356.0
2214048,G10,Cediranib,10.0,7,10,851.0,670.0,181.0
2214048,G11,Olaparib,0.1,7,11,562.0,297.0,265.0
2214048,G12,A-485,1.0,7,12,334.0,37.0,297.0
2214048,G13,Alitretinoin,0.02,7,13,870.0,424.0,446.0
2214048,G14,Regorafenib,0.2,7,14,945.0,535.0,410.0
2214048,G15,Cabozantinib,2.0,7,15,534.0,317.0,217.0
2214048,G16,Ceritinib,10.0,7,16,477.0,336.0,141.0
2214048,G17,Telaglenastat,0.1,7,17,759.0,467.0,292.0
2214048,G18,Pacritinib,10.0,7,18,454.0,320.0,134.0
2214048,G19,DMSO,0.0,7,19,1113.0,612.0,501.0
2214048,G20,A-485,0.01,7,20,730.0,400.0,330.0
2214048,G21,Dicumarol (Bishydroxycoumarin),0.01,7,21,1034.0,579.0,455.0
2214048,G22,Cisplatin,20.0,7,22,961.0,539.0,422.0
2214048,G23,Chloroquine,1.8,7,23,899.0,519.0,380.0
2214048,G24,ORY1001,10.0,7,24,1794.0,1408.0,386.0
2214048,H01,Motesanib,0.01,8,1,792.0,421.0,371.0
2214048,H02,Telaglenastat,1.0,8,2,969.0,511.0,458.0
2214048,H03,DMSO,0.0,8,3,993.0,533.0,460.0
2214048,H04,Pacritinib,0.01,8,4,1009.0,544.0,465.0
2214048,H05,JQ1-(+),0.009,8,5,950.0,466.0,484.0
2214048,H06,6-Mercaptopurine,0.1,8,6,1039.0,597.0,442.0
2214048,H08,Vincristine,2.0,8,8,556.0,359.0,197.0
2214048,H09,Erlotinib,20.0,8,9,790.0,447.0,343.0
2214048,H10,Erlotinib,0.02,8,10,1083.0,586.0,497.0
2214048,H11,Dicumarol (Bishydroxycoumarin),0.1,8,11,1062.0,546.0,516.0
2214048,H12,TAK-733,0.1,8,12,461.0,379.0,82.0
2214048,H13,Cediranib,1.0,8,13,841.0,505.0,336.0
2214048,H14,Motesanib,1.0,8,14,1261.0,924.0,337.0
2214048,H15,A-485,0.01,8,15,744.0,419.0,325.0
2214048,H16,Lestaurtinib,0.1,8,16,788.0,473.0,315.0
2214048,H17,Neratinib,1.0,8,17,744.0,394.0,350.0
2214048,H18,Ceritinib,0.1,8,18,873.0,484.0,389.0
2214048,H19,I-BET762,1.0,8,19,662.0,377.0,285.0
2214048,H20,DMSO,0.0,8,20,581.0,326.0,255.0
2214048,H21,Olaparib,1.0,8,21,622.0,363.0,259.0
2214048,H22,TAK-733,10.0,8,22,926.0,867.0,59.0
2214048,H23,EPZ-5676,10.0,8,23,906.0,562.0,344.0
2214048,H24,Chloroquine,0.009,8,24,242.0,117.0,125.0
2214048,I01,Cabozantinib,0.02,9,1,772.0,412.0,360.0
2214048,I02,Telaglenastat,0.01,9,2,213.0,115.0,98.0
2214048,I03,TAK-733,0.01,9,3,646.0,410.0,236.0
2214048,I04,Cisplatin,2.0,9,4,260.0,116.0,144.0
2214048,I05,Olaparib,1.0,9,5,881.0,498.0,383.0
2214048,I06,DMSO,0.0,9,6,1085.0,678.0,407.0
2214048,I07,EPZ-5676,0.01,9,7,804.0,398.0,406.0
2214048,I08,Carfilzomib,0.0,9,8,967.0,508.0,459.0
2214048,I09,Veliparib,1.0,9,9,340.0,199.0,141.0
2214048,I10,Cerivastatin,2.0,9,10,557.0,498.0,59.0
2214048,I11,Crizotinib,0.02,9,11,1022.0,604.0,418.0
2214048,I12,Cisplatin,0.02,9,12,847.0,436.0,411.0
2214048,I13,Vincristine,0.02,9,13,553.0,376.0,177.0
2214048,I14,Lestaurtinib,1.0,9,14,81.0,22.0,59.0
2214048,I15,ORY1001,0.01,9,15,1287.0,746.0,541.0
2214048,I16,6-Mercaptopurine,0.01,9,16,1034.0,577.0,457.0
2214048,I17,6-Mercaptopurine,2.0,9,17,1129.0,697.0,432.0
2214048,I18,Chloroquine,0.09,9,18,1020.0,581.0,439.0
2214048,I19,Veliparib,10.0,9,19,795.0,458.0,337.0
2214048,I20,Cerivastatin,0.1,9,20,622.0,283.0,339.0
2214048,I21,DMSO,0.0,9,21,986.0,508.0,478.0
2214048,I22,Vincristine,20.0,9,22,560.0,367.0,193.0
2214048,I23,Crizotinib,20.0,9,23,7.0,0.0,7.0
2214048,I24,Idelalisib,10.0,9,24,496.0,250.0,246.0
2214048,J01,Seclidemstat,0.1,10,1,1192.0,849.0,343.0
2214048,J02,Masitinib,10.0,10,2,1323.0,1061.0,262.0
2214048,J03,Motesanib,10.0,10,3,1340.0,1097.0,243.0
2214048,J04,Telaglenastat,1.0,10,4,467.0,265.0,202.0
2214048,J05,DMSO,0.0,10,5,928.0,525.0,403.0
2214048,J06,Crizotinib,2.0,10,6,247.0,152.0,95.0
2214048,J07,Thioguanine,0.01,10,7,913.0,488.0,425.0
2214048,J08,Masitinib,10.0,10,8,2012.0,1660.0,352.0
2214048,J09,Cisplatin,20.0,10,9,987.0,599.0,388.0
2214048,J10,Ruxolitinib,0.02,10,10,294.0,156.0,138.0
2214048,J13,Thioguanine,0.1,10,13,1178.0,667.0,511.0
2214048,J14,Chloroquine,18.0,10,14,2005.0,1624.0,381.0
2214048,J15,Semaxanib,0.01,10,15,290.0,180.0,110.0
2214048,J16,Erlotinib,0.2,10,16,777.0,386.0,391.0
2214048,J17,Bexarotene,0.02,10,17,1128.0,626.0,502.0
2214048,J18,MLN0128,0.01,10,18,910.0,435.0,475.0
2214048,J19,Cerivastatin,0.01,10,19,889.0,460.0,429.0
2214048,J20,Veliparib,10.0,10,20,936.0,528.0,408.0
2214048,J21,Regorafenib,2.0,10,21,925.0,466.0,459.0
2214048,J22,DMSO,0.0,10,22,948.0,488.0,460.0
2214048,J23,Alisertib,1.0,10,23,252.0,108.0,144.0
2214048,J24,Vincristine,2.0,10,24,390.0,255.0,135.0
2214048,K01,Idelalisib,0.01,11,1,922.0,443.0,479.0
2214048,K02,6-Mercaptopurine,0.01,11,2,978.0,538.0,440.0
2214048,K03,Telaglenastat,0.01,11,3,872.0,404.0,468.0
2214048,K04,Vemurafenib,0.02,11,4,850.0,450.0,400.0
2214048,K05,Afatinib,10.0,11,5,136.0,64.0,72.0
2214048,K06,Cabozantinib,2.0,11,6,930.0,438.0,492.0
2214048,K07,Cisplatin,0.02,11,7,955.0,504.0,451.0
2214048,K08,DMSO,0.0,11,8,1081.0,593.0,488.0
2214048,K09,Vemurafenib,2.0,11,9,1063.0,632.0,431.0
2214048,K10,Cediranib,0.01,11,10,1049.0,611.0,438.0
2214048,K11,Carfilzomib,0.0,11,11,921.0,551.0,370.0
2214048,K12,Lestaurtinib,0.01,11,12,951.0,528.0,423.0
2214048,K13,I-BET762,10.0,11,13,551.0,291.0,260.0
2214048,K14,Alitretinoin,0.02,11,14,1051.0,585.0,466.0
2214048,K15,Vismodegib,0.02,11,15,1095.0,710.0,385.0
2214048,K16,DMSO,0.0,11,16,1141.0,609.0,532.0
2214048,K17,Erlotinib,0.02,11,17,997.0,511.0,486.0
2214048,K18,Dicumarol (Bishydroxycoumarin),1.0,11,18,1017.0,519.0,498.0
2214048,K19,Afatinib,1.0,11,19,1289.0,834.0,455.0
2214048,K20,Vismodegib,0.02,11,20,968.0,554.0,414.0
2214048,K21,Neratinib,10.0,11,21,705.0,526.0,179.0
2214048,K22,Lestaurtinib,10.0,11,22,21.0,12.0,9.0
2214048,K23,DMSO,0.0,11,23,974.0,554.0,420.0
2214048,K24,trametinib,1.0,11,24,675.0,416.0,259.0
2214048,L01,Idelalisib,1.0,12,1,611.0,275.0,336.0
2214048,L02,Chloroquine,0.09,12,2,939.0,452.0,487.0
2214048,L03,Temsirolimus,20.0,12,3,224.0,96.0,128.0
2214048,L04,Ceritinib,1.0,12,4,602.0,388.0,214.0
2214048,L05,Motesanib,0.1,12,5,1086.0,636.0,450.0
2214048,L06,Alitretinoin,2.0,12,6,540.0,310.0,230.0
2214048,L07,DMSO,0.0,12,7,773.0,397.0,376.0
2214048,L08,Lestaurtinib,1.0,12,8,418.0,96.0,322.0
2214048,L09,Thioguanine,1.0,12,9,788.0,543.0,245.0
2214048,L10,Olaparib,0.01,12,10,877.0,435.0,442.0
2214048,L11,Chloroquine,1.8,12,11,1048.0,627.0,421.0
2214048,L12,Vandetanib,0.2,12,12,1043.0,580.0,463.0
2214048,L13,trametinib,0.1,12,13,853.0,505.0,348.0
2214048,L14,Crizotinib,0.2,12,14,1119.0,645.0,474.0
2214048,L15,DMSO,0.0,12,15,1037.0,579.0,458.0
2214048,L16,Dicumarol (Bishydroxycoumarin),0.1,12,16,1024.0,592.0,432.0
2214048,L17,A-485,10.0,12,17,321.0,16.0,305.0
2214048,L18,Pacritinib,1.0,12,18,1037.0,611.0,426.0
2214048,L19,Cerivastatin,0.1,12,19,930.0,429.0,501.0
2214048,L20,Alitretinoin,0.2,12,20,1076.0,588.0,488.0
2214048,L21,Semaxanib,1.0,12,21,997.0,584.0,413.0
2214048,L22,Cabozantinib,0.2,12,22,933.0,466.0,467.0
2214048,L23,Seclidemstat,1.0,12,23,261.0,46.0,215.0
2214048,L24,DMSO,0.0,12,24,479.0,217.0,262.0
2214048,M02,Tretinoin,20.0,13,2,671.0,465.0,206.0
2214048,M03,Temsirolimus,2.0,13,3,508.0,212.0,296.0
2214048,M04,Olaparib,10.0,13,4,447.0,310.0,137.0
2214048,M05,MLN0128,0.1,13,5,335.0,145.0,190.0
2214048,M06,Neratinib,0.01,13,6,1009.0,540.0,469.0
2214048,M07,Ruxolitinib,0.2,13,7,975.0,549.0,426.0
2214048,M08,Vandetanib,0.02,13,8,1095.0,577.0,518.0
2214048,M09,EPZ-5676,1.0,13,9,1054.0,585.0,469.0
2214048,M11,6-Mercaptopurine,0.1,13,11,1070.0,585.0,485.0
2214048,M12,MLN0128,0.1,13,12,467.0,225.0,242.0
2214048,M13,Thioguanine,10.0,13,13,61.0,21.0,40.0
2214048,M14,DMSO,0.0,13,14,1181.0,691.0,490.0
2214048,M15,Cabozantinib,0.2,13,15,937.0,543.0,394.0
2214048,M16,Masitinib,0.1,13,16,1070.0,543.0,527.0
2214048,M17,Dicumarol (Bishydroxycoumarin),10.0,13,17,657.0,311.0,346.0
2214048,M18,Ceritinib,0.01,13,18,1066.0,602.0,464.0
2214048,M19,Bexarotene,20.0,13,19,1070.0,599.0,471.0
2214048,M21,Seclidemstat,0.01,13,21,346.0,209.0,137.0
2214048,M22,Vincristine,0.2,13,22,178.0,106.0,72.0
2214048,M23,Ruxolitinib,0.02,13,23,1022.0,653.0,369.0
2214048,M24,EPZ-5676,1.0,13,24,755.0,366.0,389.0
2214048,N01,Idelalisib,0.1,14,1,769.0,424.0,345.0
2214048,N02,Motesanib,1.0,14,2,1165.0,711.0,454.0
2214048,N03,EPZ-5676,0.1,14,3,828.0,439.0,389.0
2214048,N04,Cerivastatin,2.0,14,4,513.0,451.0,62.0
2214048,N05,TAK-733,0.1,14,5,398.0,294.0,104.0
2214048,N07,Crizotinib,0.2,14,7,720.0,374.0,346.0
2214048,N10,Olaparib,0.1,14,10,304.0,168.0,136.0
2214048,N17,Masitinib,1.0,14,17,682.0,423.0,259.0
2214048,N18,Motesanib,0.01,14,18,479.0,290.0,189.0
2214048,N19,Semaxanib,10.0,14,19,407.0,284.0,123.0
2214048,N21,Regorafenib,0.2,14,21,163.0,74.0,89.0
2214048,O06,trametinib,1.0,15,6,255.0,147.0,108.0
2214048,O07,Vandetanib,20.0,15,7,669.0,453.0,216.0
2214048,O08,Ixazomib,1.0,15,8,106.0,88.0,18.0
2214048,O09,Tretinoin,20.0,15,9,217.0,141.0,76.0
2214048,O12,DMSO,0.0,15,12,527.0,311.0,216.0
2214048,O13,Thioguanine,0.01,15,13,585.0,342.0,243.0
2214048,O14,Dicumarol (Bishydroxycoumarin),1.0,15,14,155.0,74.0,81.0
2214048,O15,Afatinib,0.1,15,15,808.0,425.0,383.0
2214048,O16,Vandetanib,2.0,15,16,890.0,508.0,382.0
2214048,O17,Masitinib,0.01,15,17,354.0,197.0,157.0
2214048,O24,MLN0128,10.0,15,24,36.0,22.0,14.0
2214048,P05,JQ1-(+),0.9,16,5,106.0,42.0,64.0
2214048,P06,Cisplatin,0.2,16,6,327.0,181.0,146.0
2214048,P07,Idelalisib,10.0,16,7,414.0,201.0,213.0
2214048,P08,6-Mercaptopurine,2.0,16,8,310.0,142.0,168.0
2214048,P10,Vincristine,0.2,16,10,92.0,57.0,35.0
2214048,P12,TAK-733,10.0,16,12,481.0,433.0,48.0
2214048,P13,Seclidemstat,10.0,16,13,77.0,11.0,66.0
2214048,P14,Regorafenib,20.0,16,14,212.0,92.0,120.0
2214048,P15,Vismodegib,0.2,16,15,869.0,442.0,427.0
2214048,P16,Masitinib,0.01,16,16,373.0,167.0,206.0
2214048,P17,Semaxanib,1.0,16,17,182.0,95.0,87.0
2214048,P18,Crizotinib,0.02,16,18,400.0,184.0,216.0
2214048,P20,Cediranib,1.0,16,20,265.0,147.0,118.0
2214048,P21,Regorafenib,2.0,16,21,760.0,383.0,377.0
2214048,P22,Cediranib,10.0,16,22,961.0,577.0,384.0
2214048,P23,Carfilzomib,0.0,16,23,648.0,341.0,307.0
2214048,P24,Ixazomib,0.01,16,24,524.0,247.0,277.0
2214049,A01,Hydroxyurea,2.0,1,1,665.0,328.0,337.0
2214049,A02,Entinostat,50.0,1,2,658.0,311.0,347.0
2214049,A03,Vorinostat,2.0,1,3,214.0,112.0,102.0
2214049,A04,Imatinib,2.0,1,4,990.0,602.0,388.0
2214049,A05,Trichostatin A,20.0,1,5,732.0,341.0,391.0
2214049,A06,Sunitinib,20.0,1,6,912.0,442.0,470.0
2214049,A07,I-BRD9,0.01,1,7,731.0,294.0,437.0
2214049,A08,Temozolomide,0.1,1,8,680.0,284.0,396.0
2214049,A09,Staurosporine,2.0,1,9,24.0,3.0,21.0
2214049,A10,Everolimus,0.1,1,10,304.0,111.0,193.0
2214049,A12,Meclofenamate (sodium),0.1,1,12,762.0,367.0,395.0
2214049,A13,DMSO,0.0,1,13,604.0,251.0,353.0
2214049,A14,GSK-J4,5.0,1,14,208.0,31.0,177.0
2214049,A15,C646,0.2,1,15,704.0,308.0,396.0
2214049,A16,5-Carboxy-8-hydroxyquinoline (IOX1),0.05,1,16,874.0,434.0,440.0
2214049,A17,Fenoprofen,0.1,1,17,662.0,260.0,402.0
2214049,A18,Hydroxyurea,0.01,1,18,716.0,336.0,380.0
2214049,A19,Metformin,20.0,1,19,681.0,317.0,364.0
2214049,A20,Tamoxifen,0.09,1,20,732.0,342.0,390.0
2214049,A21,Disulfiram,2.0,1,21,33.0,2.0,31.0
2214049,A22,I-CBP112,20.0,1,22,910.0,448.0,462.0
2214049,A23,Metformin,0.01,1,23,748.0,370.0,378.0
2214049,A24,5-Carboxy-8-hydroxyquinoline (IOX1),50.0,1,24,610.0,268.0,342.0
2214049,B01,Fenoprofen,0.1,2,1,828.0,403.0,425.0
2214049,B02,Carboplatin,2.0,2,2,850.0,398.0,452.0
2214049,B03,MK-1775,0.2,2,3,754.0,365.0,389.0
2214049,B04,Eflornithine,0.01,2,4,773.0,380.0,393.0
2214049,B05,Gefitinib,20.0,2,5,1279.0,938.0,341.0
2214049,B06,AT9283,0.02,2,6,530.0,244.0,286.0
2214049,B07,MK-1775,2.0,2,7,855.0,464.0,391.0
2214049,B08,Venetoclax,10.0,2,8,213.0,6.0,207.0
2214049,B09,MK-1775,20.0,2,9,926.0,457.0,469.0
2214049,B10,Everolimus,20.0,2,10,592.0,292.0,300.0
2214049,B11,Sunitinib,0.1,2,11,815.0,428.0,387.0
2214049,B12,Meclofenamate (sodium),20.0,2,12,755.0,363.0,392.0
2214049,B13,Romidepsin,0.02,2,13,558.0,428.0,130.0
2214049,B14,DMSO,0.0,2,14,866.0,478.0,388.0
2214049,B15,Bortezomib,0.1,2,15,14.0,4.0,10.0
2214049,B16,SGC-CBP30,50.0,2,16,195.0,111.0,84.0
2214049,B17,Eflornithine,20.0,2,17,861.0,417.0,444.0
2214049,B18,Hydroxyurea,20.0,2,18,1082.0,515.0,567.0
2214049,B19,Sunitinib,2.0,2,19,1020.0,510.0,510.0
2214049,B20,Melphalan,0.1,2,20,708.0,336.0,372.0
2214049,B21,Panobinostat,50.0,2,21,173.0,98.0,75.0
2214049,B22,Vorinostat,0.1,2,22,750.0,353.0,397.0
2214049,B23,Hydroxyurea,0.01,2,23,718.0,363.0,355.0
2214049,B24,Busulfan,0.01,2,24,622.0,324.0,298.0
2214049,C01,Romidepsin,20.0,3,1,108.0,26.0,82.0
2214049,C02,C646,0.02,3,2,881.0,427.0,454.0
2214049,C03,Sunitinib,0.01,3,3,815.0,374.0,441.0
2214049,C04,EX-527,0.5,3,4,870.0,429.0,441.0
2214049,C05,AT9283,20.0,3,5,1015.0,515.0,500.0
2214049,C06,Sorafenib,0.1,3,6,978.0,518.0,460.0
2214049,C07,Imatinib,0.1,3,7,826.0,442.0,384.0
2214049,C09,Tamoxifen,18.0,3,9,650.0,202.0,448.0
2214049,C10,Auranofin,0.1,3,10,1182.0,743.0,439.0
2214049,C11,DMSO,0.0,3,11,911.0,476.0,435.0
2214049,C12,5-Carboxy-8-hydroxyquinoline (IOX1),0.5,3,12,883.0,467.0,416.0
2214049,C13,Gefitinib,20.0,3,13,1358.0,991.0,367.0
2214049,C14,Duvelisib,10.0,3,14,604.0,277.0,327.0
2214049,C15,DMSO,0.0,3,15,949.0,466.0,483.0
2214049,C16,Metformin,2.0,3,16,886.0,399.0,487.0
2214049,C17,Disulfiram,2.0,3,17,31.0,1.0,30.0
