Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214053,A22,EPZ-5676,10.0,1,22,1656.0,1048.0,608.0
2214053,A23,Ceritinib,0.01,1,23,1623.0,1311.0,312.0
2214053,A24,ORY1001,10.0,1,24,1425.0,1290.0,135.0
2214053,B01,Veliparib,0.1,2,1,1640.0,1344.0,296.0
2214053,B02,Masitinib,1.0,2,2,1558.0,1053.0,505.0
2214053,B03,Pacritinib,0.1,2,3,1486.0,1095.0,391.0
2214053,B04,Carfilzomib,0.0,2,4,1350.0,981.0,369.0
2214053,B05,trametinib,10.0,2,5,1473.0,1018.0,455.0
2214053,B06,Vandetanib,0.02,2,6,1818.0,1137.0,681.0
2214053,B07,Pacritinib,1.0,2,7,1447.0,1059.0,388.0
2214053,B08,6-Mercaptopurine,20.0,2,8,1557.0,1168.0,389.0
2214053,B10,Telaglenastat,10.0,2,10,1551.0,1078.0,473.0
2214053,B11,JQ1-(+),0.09,2,11,1447.0,981.0,466.0
2214053,B12,Semaxanib,10.0,2,12,1506.0,1130.0,376.0
2214053,B13,Lestaurtinib,0.01,2,13,1489.0,1141.0,348.0
2214053,B14,DMSO,0.0,2,14,1454.0,991.0,463.0
2214053,B15,A-485,0.1,2,15,1230.0,949.0,281.0
2214053,B16,Alitretinoin,20.0,2,16,1605.0,1303.0,302.0
2214053,B17,Carfilzomib,0.0,2,17,1496.0,1126.0,370.0
2214053,B18,Alisertib,10.0,2,18,563.0,330.0,233.0
2214053,B19,JQ1-(+),0.9,2,19,921.0,766.0,155.0
2214053,B20,Bexarotene,0.2,2,20,1657.0,1251.0,406.0
2214053,B21,Regorafenib,20.0,2,21,1398.0,1031.0,367.0
2214053,B22,Thioguanine,0.1,2,22,1496.0,1166.0,330.0
2214053,B23,Alisertib,0.01,2,23,1466.0,1157.0,309.0
2214053,B24,Olaparib,0.01,2,24,1600.0,1314.0,286.0
2214053,C01,Lestaurtinib,10.0,3,1,177.0,145.0,32.0
2214053,C02,Vemurafenib,0.02,3,2,1426.0,936.0,490.0
2214053,C03,JQ1-(+),0.009,3,3,1284.0,825.0,459.0
2214053,C04,Neratinib,0.1,3,4,1633.0,1168.0,465.0
2214053,C05,Vandetanib,20.0,3,5,1178.0,919.0,259.0
2214053,C06,Idelalisib,0.1,3,6,1577.0,1060.0,517.0
2214053,C07,Seclidemstat,0.1,3,7,1628.0,1014.0,614.0
2214053,C08,Ruxolitinib,20.0,3,8,1320.0,915.0,405.0
2214053,C09,Temsirolimus,20.0,3,9,961.0,722.0,239.0
2214053,C10,Ixazomib,0.1,3,10,656.0,491.0,165.0
2214053,C11,DMSO,0.0,3,11,1457.0,1126.0,331.0
2214053,C12,ORY1001,0.1,3,12,1526.0,1229.0,297.0
2214053,C13,trametinib,10.0,3,13,1361.0,1028.0,333.0
2214053,C14,Chloroquine,18.0,3,14,1719.0,1122.0,597.0
2214053,C15,DMSO,0.0,3,15,1631.0,1174.0,457.0
2214053,C16,Ceritinib,1.0,3,16,744.0,635.0,109.0
2214053,C17,Erlotinib,2.0,3,17,1531.0,1121.0,410.0
2214053,C18,Afatinib,0.01,3,18,1666.0,1068.0,598.0
2214053,C19,I-BET762,0.1,3,19,1648.0,1162.0,486.0
2214053,C20,MLN0128,10.0,3,20,346.0,298.0,48.0
2214053,C21,Ixazomib,1.0,3,21,57.0,30.0,27.0
2214053,C22,Regorafenib,0.02,3,22,1495.0,1162.0,333.0
2214053,C23,Cerivastatin,20.0,3,23,104.0,82.0,22.0
2214053,C24,Regorafenib,0.02,3,24,1837.0,1470.0,367.0
2214053,D01,Vandetanib,2.0,4,1,1637.0,1215.0,422.0
2214053,D02,ORY1001,1.0,4,2,1386.0,1031.0,355.0
2214053,D03,Vismodegib,0.2,4,3,1483.0,934.0,549.0
2214053,D04,Ceritinib,0.1,4,4,1503.0,1133.0,370.0
2214053,D05,Bexarotene,2.0,4,5,1530.0,1033.0,497.0
2214053,D06,TAK-733,0.01,4,6,1466.0,1032.0,434.0
2214053,D07,Bexarotene,20.0,4,7,1587.0,1093.0,494.0
2214053,D08,Ixazomib,10.0,4,8,23.0,11.0,12.0
2214053,D09,Veliparib,1.0,4,9,1506.0,941.0,565.0
2214053,D10,Bexarotene,0.2,4,10,1659.0,1251.0,408.0
2214053,D11,Dicumarol (Bishydroxycoumarin),0.01,4,11,1738.0,1167.0,571.0
2214053,D12,DMSO,0.0,4,12,1564.0,1108.0,456.0
2214053,D13,Ruxolitinib,2.0,4,13,1352.0,818.0,534.0
2214053,D14,EPZ-5676,0.01,4,14,1715.0,1227.0,488.0
2214053,D15,Seclidemstat,10.0,4,15,47.0,13.0,34.0
2214053,D16,DMSO,0.0,4,16,1484.0,1059.0,425.0
2214053,D17,Vemurafenib,20.0,4,17,1488.0,1165.0,323.0
2214053,D18,I-BET762,0.1,4,18,1660.0,1129.0,531.0
2214053,D19,Olaparib,10.0,4,19,877.0,543.0,334.0
2214053,D20,Alitretinoin,20.0,4,20,1589.0,1288.0,301.0
2214053,D21,Alisertib,0.1,4,21,752.0,537.0,215.0
2214053,D22,Cisplatin,0.2,4,22,1538.0,1148.0,390.0
2214053,D23,Ixazomib,0.1,4,23,776.0,565.0,211.0
2214053,D24,Neratinib,0.01,4,24,1674.0,1331.0,343.0
2214053,E01,Ruxolitinib,2.0,5,1,1599.0,1235.0,364.0
2214053,E02,DMSO,0.0,5,2,1598.0,1032.0,566.0
2214053,E03,Afatinib,0.01,5,3,1647.0,995.0,652.0
2214053,E05,Motesanib,0.1,5,5,1620.0,1045.0,575.0
2214053,E06,MLN0128,0.01,5,6,1681.0,1056.0,625.0
2214053,E07,Pacritinib,0.01,5,7,1562.0,996.0,566.0
2214053,E08,Temsirolimus,0.2,5,8,1161.0,933.0,228.0
2214053,E09,DMSO,0.0,5,9,1488.0,1008.0,480.0
2214053,E10,Ruxolitinib,20.0,5,10,1320.0,826.0,494.0
2214053,E11,Thioguanine,10.0,5,11,106.0,30.0,76.0
2214053,E12,Cediranib,0.01,5,12,1573.0,1122.0,451.0
2214053,E13,MLN0128,1.0,5,13,468.0,402.0,66.0
2214053,E14,TAK-733,1.0,5,14,1038.0,923.0,115.0
2214053,E15,Pacritinib,0.1,5,15,1561.0,1116.0,445.0
2214053,E16,Bexarotene,0.02,5,16,1631.0,1185.0,446.0
2214053,E17,DMSO,0.0,5,17,1802.0,1320.0,482.0
2214053,E18,Tretinoin,0.02,5,18,1573.0,1032.0,541.0
2214053,E19,JQ1-(+),0.09,5,19,1415.0,1025.0,390.0
2214053,E20,Alitretinoin,2.0,5,20,1699.0,1252.0,447.0
2214053,E21,Vandetanib,0.2,5,21,1491.0,1051.0,440.0
2214053,E22,Crizotinib,20.0,5,22,4.0,1.0,3.0
2214053,E23,Ixazomib,0.01,5,23,1623.0,1201.0,422.0
2214053,E24,Temsirolimus,0.02,5,24,1438.0,1198.0,240.0
2214053,F01,DMSO,0.0,6,1,1366.0,979.0,387.0
2214053,F02,Ixazomib,10.0,6,2,29.0,6.0,23.0
2214053,F03,Vemurafenib,2.0,6,3,1486.0,1044.0,442.0
2214053,F04,I-BET762,1.0,6,4,1318.0,905.0,413.0
2214053,F05,6-Mercaptopurine,20.0,6,5,1629.0,1023.0,606.0
2214053,F06,Alisertib,0.1,6,6,740.0,461.0,279.0
2214053,F07,Bexarotene,2.0,6,7,1535.0,1082.0,453.0
2214053,F08,Tretinoin,0.2,6,8,1674.0,1226.0,448.0
2214053,F09,Chloroquine,0.009,6,9,1680.0,1108.0,572.0
2214053,F10,DMSO,0.0,6,10,1601.0,1128.0,473.0
2214053,F11,Alisertib,10.0,6,11,575.0,338.0,237.0
2214053,F12,Vismodegib,2.0,6,12,1594.0,1208.0,386.0
2214053,F13,Vismodegib,2.0,6,13,1595.0,1182.0,413.0
2214053,F14,Neratinib,0.1,6,14,1574.0,1078.0,496.0
2214053,F15,Neratinib,1.0,6,15,1570.0,1118.0,452.0
2214053,F16,TAK-733,1.0,6,16,1080.0,963.0,117.0
2214053,F17,Temsirolimus,2.0,6,17,1219.0,1058.0,161.0
2214053,F18,DMSO,0.0,6,18,1618.0,1169.0,449.0
2214053,F19,Seclidemstat,0.01,6,19,1633.0,1245.0,388.0
2214053,F20,Carfilzomib,0.0,6,20,1541.0,1089.0,452.0
2214053,F21,A-485,0.1,6,21,1283.0,813.0,470.0
2214053,F22,trametinib,0.1,6,22,1614.0,1167.0,447.0
2214053,F23,Veliparib,0.01,6,23,1680.0,1343.0,337.0
2214053,F24,ORY1001,0.1,6,24,1327.0,1119.0,208.0
2214053,G01,I-BET762,0.01,7,1,1344.0,925.0,419.0
2214053,G02,Vismodegib,20.0,7,2,1259.0,716.0,543.0
2214053,G03,ORY1001,1.0,7,3,1313.0,873.0,440.0
2214053,G04,DMSO,0.0,7,4,1511.0,1086.0,425.0
2214053,G05,Tretinoin,0.2,7,5,1650.0,997.0,653.0
2214053,G06,trametinib,0.01,7,6,1445.0,894.0,551.0
2214053,G07,Cabozantinib,0.02,7,7,1431.0,959.0,472.0
2214053,G08,Telaglenastat,10.0,7,8,1470.0,1074.0,396.0
2214053,G09,Tretinoin,0.02,7,9,1609.0,1114.0,495.0
2214053,G10,Cediranib,10.0,7,10,762.0,687.0,75.0
2214053,G11,Olaparib,0.1,7,11,1421.0,1020.0,401.0
2214053,G12,A-485,1.0,7,12,323.0,197.0,126.0
2214053,G14,Regorafenib,0.2,7,14,1630.0,1023.0,607.0
2214053,G15,Cabozantinib,2.0,7,15,1288.0,845.0,443.0
2214053,G16,Ceritinib,10.0,7,16,96.0,87.0,9.0
2214053,G17,Telaglenastat,0.1,7,17,1581.0,1129.0,452.0
2214053,G18,Pacritinib,10.0,7,18,694.0,580.0,114.0
2214053,G19,DMSO,0.0,7,19,1410.0,1027.0,383.0
2214053,G20,A-485,0.01,7,20,1446.0,1136.0,310.0
2214053,G21,Dicumarol (Bishydroxycoumarin),0.01,7,21,1731.0,1204.0,527.0
2214053,G22,Cisplatin,20.0,7,22,1347.0,1010.0,337.0
2214053,G23,Chloroquine,1.8,7,23,1483.0,1098.0,385.0
2214053,G24,ORY1001,10.0,7,24,1463.0,1245.0,218.0
2214053,H01,Motesanib,0.01,8,1,1411.0,1038.0,373.0
2214053,H02,Telaglenastat,1.0,8,2,1464.0,921.0,543.0
2214053,H03,DMSO,0.0,8,3,1534.0,1034.0,500.0
2214053,H04,Pacritinib,0.01,8,4,1449.0,1012.0,437.0
2214053,H05,JQ1-(+),0.009,8,5,1409.0,908.0,501.0
2214053,H06,6-Mercaptopurine,0.1,8,6,1576.0,1075.0,501.0
2214053,H07,Erlotinib,20.0,8,7,1048.0,638.0,410.0
2214053,H08,Vincristine,2.0,8,8,286.0,199.0,87.0
2214053,H09,Erlotinib,20.0,8,9,970.0,760.0,210.0
2214053,H10,Erlotinib,0.02,8,10,1447.0,1002.0,445.0
2214053,H11,Dicumarol (Bishydroxycoumarin),0.1,8,11,1612.0,1153.0,459.0
2214053,H12,TAK-733,0.1,8,12,1647.0,1283.0,364.0
2214053,H13,Cediranib,1.0,8,13,1415.0,1109.0,306.0
2214053,H14,Motesanib,1.0,8,14,1757.0,1388.0,369.0
2214053,H15,A-485,0.01,8,15,1444.0,1110.0,334.0
2214053,H16,Lestaurtinib,0.1,8,16,1428.0,1117.0,311.0
2214053,H17,Neratinib,1.0,8,17,1548.0,1162.0,386.0
2214053,H18,Ceritinib,0.1,8,18,1346.0,1063.0,283.0
2214053,H19,I-BET762,1.0,8,19,1277.0,945.0,332.0
2214053,H20,DMSO,0.0,8,20,1481.0,1070.0,411.0
2214053,H21,Olaparib,1.0,8,21,1489.0,1096.0,393.0
2214053,H22,TAK-733,10.0,8,22,1177.0,1075.0,102.0
2214053,H23,EPZ-5676,10.0,8,23,1425.0,994.0,431.0
2214053,H24,Chloroquine,0.009,8,24,1382.0,1110.0,272.0
2214053,I01,Cabozantinib,0.02,9,1,1473.0,1131.0,342.0
2214053,I02,Telaglenastat,0.01,9,2,1587.0,1033.0,554.0
2214053,I03,TAK-733,0.01,9,3,1273.0,789.0,484.0
2214053,I04,Cisplatin,2.0,9,4,1412.0,767.0,645.0
2214053,I05,Olaparib,1.0,9,5,1535.0,912.0,623.0
2214053,I06,DMSO,0.0,9,6,1443.0,883.0,560.0
2214053,I07,EPZ-5676,0.01,9,7,1535.0,951.0,584.0
2214053,I08,Carfilzomib,0.0,9,8,1604.0,1242.0,362.0
2214053,I09,Veliparib,1.0,9,9,1542.0,1012.0,530.0
2214053,I10,Cerivastatin,2.0,9,10,751.0,609.0,142.0
2214053,I11,Crizotinib,0.02,9,11,1545.0,1150.0,395.0
2214053,I12,Cisplatin,0.02,9,12,1494.0,1076.0,418.0
2214053,I13,Vincristine,0.02,9,13,664.0,515.0,149.0
2214053,I14,Lestaurtinib,1.0,9,14,864.0,456.0,408.0
2214053,I15,ORY1001,0.01,9,15,1625.0,1286.0,339.0
2214053,I16,6-Mercaptopurine,0.01,9,16,1648.0,1299.0,349.0
2214053,I17,6-Mercaptopurine,2.0,9,17,1546.0,1113.0,433.0
2214053,I18,Chloroquine,0.09,9,18,1657.0,1265.0,392.0
2214053,I19,Veliparib,10.0,9,19,1497.0,1005.0,492.0
2214053,I20,Cerivastatin,0.1,9,20,1356.0,1035.0,321.0
2214053,I21,DMSO,0.0,9,21,1644.0,1157.0,487.0
2214053,I22,Vincristine,20.0,9,22,386.0,277.0,109.0
2214053,I23,Crizotinib,20.0,9,23,6.0,0.0,6.0
2214053,I24,Idelalisib,10.0,9,24,1504.0,1224.0,280.0
2214053,J01,Seclidemstat,0.1,10,1,1384.0,1054.0,330.0
2214053,J02,Masitinib,10.0,10,2,1399.0,1020.0,379.0
2214053,J03,Motesanib,10.0,10,3,1545.0,911.0,634.0
2214053,J04,Telaglenastat,1.0,10,4,1695.0,1274.0,421.0
2214053,J05,DMSO,0.0,10,5,1557.0,968.0,589.0
2214053,J06,Crizotinib,2.0,10,6,484.0,347.0,137.0
2214053,J07,Thioguanine,0.01,10,7,1496.0,1067.0,429.0
2214053,J08,Masitinib,10.0,10,8,1505.0,1233.0,272.0
2214053,J09,Cisplatin,20.0,10,9,1323.0,1014.0,309.0
2214053,J10,Ruxolitinib,0.02,10,10,1553.0,1110.0,443.0
2214053,J11,Motesanib,10.0,10,11,1478.0,1141.0,337.0
2214053,J12,Lestaurtinib,0.1,10,12,1665.0,1209.0,456.0
2214053,J13,Thioguanine,0.1,10,13,1617.0,1217.0,400.0
2214053,J14,Chloroquine,18.0,10,14,1583.0,1194.0,389.0
2214053,J15,Semaxanib,0.01,10,15,1607.0,1223.0,384.0
2214053,J16,Erlotinib,0.2,10,16,1536.0,1136.0,400.0
2214053,J17,Bexarotene,0.02,10,17,1545.0,1141.0,404.0
2214053,J18,MLN0128,0.01,10,18,1517.0,916.0,601.0
2214053,J19,Cerivastatin,0.01,10,19,1589.0,1096.0,493.0
2214053,J20,Veliparib,10.0,10,20,1449.0,1161.0,288.0
2214053,J21,Regorafenib,2.0,10,21,1733.0,1264.0,469.0
2214053,J22,DMSO,0.0,10,22,1616.0,1155.0,461.0
2214053,J23,Alisertib,1.0,10,23,692.0,457.0,235.0
2214053,J24,Vincristine,2.0,10,24,266.0,179.0,87.0
2214053,K01,Idelalisib,0.01,11,1,1427.0,1042.0,385.0
2214053,K02,6-Mercaptopurine,0.01,11,2,1444.0,1020.0,424.0
2214053,K03,Telaglenastat,0.01,11,3,1546.0,834.0,712.0
2214053,K04,Vemurafenib,0.02,11,4,1718.0,1185.0,533.0
2214053,K05,Afatinib,10.0,11,5,211.0,171.0,40.0
2214053,K06,Cabozantinib,2.0,11,6,1308.0,862.0,446.0
2214053,K07,Cisplatin,0.02,11,7,1589.0,1091.0,498.0
2214053,K08,DMSO,0.0,11,8,1678.0,1260.0,418.0
2214053,K09,Vemurafenib,2.0,11,9,1588.0,1070.0,518.0
2214053,K10,Cediranib,0.01,11,10,1482.0,1074.0,408.0
2214053,K11,Carfilzomib,0.0,11,11,1625.0,1219.0,406.0
2214053,K12,Lestaurtinib,0.01,11,12,1424.0,1041.0,383.0
2214053,K13,I-BET762,10.0,11,13,898.0,673.0,225.0
2214053,K14,Alitretinoin,0.02,11,14,1509.0,1105.0,404.0
2214053,K15,Vismodegib,0.02,11,15,1552.0,1211.0,341.0
2214053,K16,DMSO,0.0,11,16,1611.0,1173.0,438.0
2214053,K17,Erlotinib,0.02,11,17,1485.0,997.0,488.0
2214053,K18,Dicumarol (Bishydroxycoumarin),1.0,11,18,1639.0,1110.0,529.0
2214053,K19,Afatinib,1.0,11,19,1674.0,1293.0,381.0
2214053,K20,Vismodegib,0.02,11,20,1563.0,1135.0,428.0
2214053,K21,Neratinib,10.0,11,21,1252.0,950.0,302.0
2214053,K22,Lestaurtinib,10.0,11,22,188.0,169.0,19.0
2214053,K23,DMSO,0.0,11,23,1612.0,1119.0,493.0
2214053,K24,trametinib,1.0,11,24,1437.0,1135.0,302.0
2214053,L01,Idelalisib,1.0,12,1,1584.0,1162.0,422.0
2214053,L02,Chloroquine,0.09,12,2,1427.0,885.0,542.0
2214053,L03,Temsirolimus,20.0,12,3,868.0,588.0,280.0
2214053,L04,Ceritinib,1.0,12,4,716.0,631.0,85.0
2214053,L05,Motesanib,0.1,12,5,1467.0,960.0,507.0
2214053,L06,Alitretinoin,2.0,12,6,1618.0,1166.0,452.0
2214053,L07,DMSO,0.0,12,7,1553.0,1128.0,425.0
2214053,L08,Lestaurtinib,1.0,12,8,845.0,401.0,444.0
2214053,L09,Thioguanine,1.0,12,9,1220.0,857.0,363.0
2214053,L10,Olaparib,0.01,12,10,1405.0,1000.0,405.0
2214053,L11,Chloroquine,1.8,12,11,1492.0,1100.0,392.0
2214053,L12,Vandetanib,0.2,12,12,1622.0,1281.0,341.0
2214053,L13,trametinib,0.1,12,13,1545.0,1082.0,463.0
2214053,L14,Crizotinib,0.2,12,14,1432.0,1054.0,378.0
2214053,L15,DMSO,0.0,12,15,1630.0,1197.0,433.0
2214053,L16,Dicumarol (Bishydroxycoumarin),0.1,12,16,1545.0,1161.0,384.0
2214053,L17,A-485,10.0,12,17,106.0,51.0,55.0
2214053,L18,Pacritinib,1.0,12,18,1496.0,1124.0,372.0
2214053,L19,Cerivastatin,0.1,12,19,1502.0,1163.0,339.0
2214053,L20,Alitretinoin,0.2,12,20,1542.0,1092.0,450.0
2214053,L21,Semaxanib,1.0,12,21,1727.0,1253.0,474.0
2214053,L22,Cabozantinib,0.2,12,22,1437.0,912.0,525.0
2214053,L23,Seclidemstat,1.0,12,23,473.0,364.0,109.0
2214053,L24,DMSO,0.0,12,24,1585.0,1233.0,352.0
2214053,M01,Veliparib,0.01,13,1,1474.0,1128.0,346.0
2214053,M02,Tretinoin,20.0,13,2,1355.0,1015.0,340.0
2214053,M03,Temsirolimus,2.0,13,3,1073.0,815.0,258.0
2214053,M04,Olaparib,10.0,13,4,772.0,520.0,252.0
2214053,M05,MLN0128,0.1,13,5,1036.0,810.0,226.0
2214053,M06,Neratinib,0.01,13,6,1334.0,912.0,422.0
2214053,M07,Ruxolitinib,0.2,13,7,1575.0,1190.0,385.0
2214053,M08,Vandetanib,0.02,13,8,1631.0,1133.0,498.0
2214053,M09,EPZ-5676,1.0,13,9,1511.0,1033.0,478.0
2214053,M10,DMSO,0.0,13,10,1712.0,1176.0,536.0
2214053,M11,6-Mercaptopurine,0.1,13,11,1624.0,1130.0,494.0
2214053,M12,MLN0128,0.1,13,12,1019.0,717.0,302.0
2214053,M14,DMSO,0.0,13,14,1490.0,956.0,534.0
2214053,M15,Cabozantinib,0.2,13,15,1486.0,1051.0,435.0
2214053,M16,Masitinib,0.1,13,16,1484.0,1143.0,341.0
2214053,M17,Dicumarol (Bishydroxycoumarin),10.0,13,17,1516.0,1145.0,371.0
2214053,M18,Ceritinib,0.01,13,18,1801.0,1144.0,657.0
2214053,M19,Bexarotene,20.0,13,19,1752.0,1259.0,493.0
2214053,M20,Alitretinoin,0.2,13,20,1625.0,1205.0,420.0
2214053,M21,Seclidemstat,0.01,13,21,1520.0,1092.0,428.0
2214053,M23,Ruxolitinib,0.02,13,23,1540.0,1104.0,436.0
2214053,M24,EPZ-5676,1.0,13,24,1493.0,1163.0,330.0
2214053,N01,Idelalisib,0.1,14,1,1448.0,1079.0,369.0
2214053,N02,Motesanib,1.0,14,2,1611.0,1106.0,505.0
2214053,N03,EPZ-5676,0.1,14,3,1524.0,942.0,582.0
2214053,N04,Cerivastatin,2.0,14,4,690.0,511.0,179.0
2214053,N05,TAK-733,0.1,14,5,1359.0,874.0,485.0
2214053,N06,Afatinib,0.1,14,6,1463.0,1046.0,417.0
2214053,N07,Crizotinib,0.2,14,7,1476.0,972.0,504.0
2214053,N08,EPZ-5676,0.1,14,8,1523.0,982.0,541.0
2214053,N09,DMSO,0.0,14,9,1480.0,977.0,503.0
2214053,N10,Olaparib,0.1,14,10,1410.0,936.0,474.0
2214053,N12,Idelalisib,1.0,14,12,1532.0,1074.0,458.0
2214053,N13,DMSO,0.0,14,13,1529.0,1148.0,381.0
2214053,N14,Carfilzomib,0.0,14,14,1470.0,1032.0,438.0
2214053,N15,Temsirolimus,0.02,14,15,1233.0,911.0,322.0
2214053,N16,Dicumarol (Bishydroxycoumarin),10.0,14,16,1421.0,1014.0,407.0
2214053,N17,Masitinib,1.0,14,17,1495.0,1100.0,395.0
2214053,N18,Motesanib,0.01,14,18,1408.0,934.0,474.0
2214053,N19,Semaxanib,10.0,14,19,1752.0,1322.0,430.0
2214053,N21,Regorafenib,0.2,14,21,1566.0,1099.0,467.0
2214053,N22,Cerivastatin,0.01,14,22,1316.0,849.0,467.0
2214053,N23,Masitinib,0.1,14,23,1440.0,1014.0,426.0
2214053,N24,trametinib,0.01,14,24,1660.0,1318.0,342.0
2214053,O01,Crizotinib,2.0,15,1,570.0,459.0,111.0
2214053,O02,Cediranib,0.1,15,2,1197.0,849.0,348.0
2214053,O03,Tretinoin,2.0,15,3,1562.0,1186.0,376.0
2214053,O04,Vemurafenib,0.2,15,4,1417.0,984.0,433.0
2214053,O06,trametinib,1.0,15,6,1412.0,921.0,491.0
2214053,O07,Vandetanib,20.0,15,7,1155.0,796.0,359.0
2214053,O08,Ixazomib,1.0,15,8,72.0,25.0,47.0
2214053,O09,Tretinoin,20.0,15,9,1528.0,1215.0,313.0
2214053,O10,Neratinib,10.0,15,10,1159.0,844.0,315.0
2214053,O11,Idelalisib,0.01,15,11,1590.0,1011.0,579.0
2214053,O12,DMSO,0.0,15,12,1601.0,1000.0,601.0
2214053,O13,Thioguanine,0.01,15,13,1361.0,1044.0,317.0
2214053,O14,Dicumarol (Bishydroxycoumarin),1.0,15,14,1335.0,926.0,409.0
2214053,O15,Afatinib,0.1,15,15,1459.0,1101.0,358.0
2214053,O16,Vandetanib,2.0,15,16,1576.0,1130.0,446.0
2214053,O17,Masitinib,0.01,15,17,1437.0,1069.0,368.0
2214053,O18,Semaxanib,0.01,15,18,1581.0,1104.0,477.0
2214053,O19,Afatinib,1.0,15,19,1555.0,1115.0,440.0
2214053,O20,Afatinib,10.0,15,20,242.0,193.0,49.0
2214053,O21,Carfilzomib,0.0,15,21,1287.0,939.0,348.0
2214053,O22,Vemurafenib,20.0,15,22,1491.0,1126.0,365.0
2214053,O23,Cerivastatin,20.0,15,23,110.0,70.0,40.0
2214053,O24,MLN0128,10.0,15,24,276.0,247.0,29.0
2214053,P01,Erlotinib,0.2,16,1,1498.0,1149.0,349.0
2214053,P02,Semaxanib,0.1,16,2,1463.0,1108.0,355.0
2214053,P03,Tretinoin,2.0,16,3,1527.0,1107.0,420.0
2214053,P04,Cabozantinib,20.0,16,4,573.0,497.0,76.0
2214053,P05,JQ1-(+),0.9,16,5,749.0,589.0,160.0
2214053,P06,Cisplatin,0.2,16,6,1382.0,945.0,437.0
2214053,P07,Idelalisib,10.0,16,7,1308.0,971.0,337.0
2214053,P08,6-Mercaptopurine,2.0,16,8,1521.0,1101.0,420.0
2214053,P09,Ruxolitinib,0.2,16,9,1368.0,1011.0,357.0
2214053,P10,Vincristine,0.2,16,10,534.0,409.0,125.0
2214053,P11,DMSO,0.0,16,11,1537.0,1138.0,399.0
2214053,P12,TAK-733,10.0,16,12,1005.0,907.0,98.0
2214053,P13,Seclidemstat,10.0,16,13,38.0,25.0,13.0
2214053,P14,Regorafenib,20.0,16,14,1430.0,1113.0,317.0
2214053,P15,Vismodegib,0.2,16,15,1551.0,1057.0,494.0
2214053,P16,Masitinib,0.01,16,16,1520.0,1026.0,494.0
2214053,P17,Semaxanib,1.0,16,17,1444.0,1053.0,391.0
2214053,P18,Crizotinib,0.02,16,18,1550.0,1162.0,388.0
2214053,P19,A-485,10.0,16,19,155.0,62.0,93.0
2214053,P20,Cediranib,1.0,16,20,1540.0,1225.0,315.0
2214053,P21,Regorafenib,2.0,16,21,1573.0,1123.0,450.0
2214053,P22,Cediranib,10.0,16,22,813.0,726.0,87.0
2214053,P23,Carfilzomib,0.0,16,23,1320.0,984.0,336.0
2214053,P24,Ixazomib,0.01,16,24,1423.0,1177.0,246.0
2214054,A01,Hydroxyurea,2.0,1,1,1608.0,1285.0,323.0
2214054,A02,Entinostat,50.0,1,2,119.0,17.0,102.0
2214054,A03,Vorinostat,2.0,1,3,531.0,89.0,442.0
2214054,A04,Imatinib,2.0,1,4,1410.0,1031.0,379.0
2214054,A05,Trichostatin A,20.0,1,5,1666.0,1182.0,484.0
2214054,A07,I-BRD9,0.01,1,7,1509.0,992.0,517.0
2214054,A08,Temozolomide,0.1,1,8,1774.0,1300.0,474.0
2214054,A09,Staurosporine,2.0,1,9,64.0,46.0,18.0
2214054,A10,Everolimus,0.1,1,10,1156.0,925.0,231.0
2214054,A11,Trichostatin A,0.02,1,11,1623.0,1120.0,503.0
2214054,A12,Meclofenamate (sodium),0.1,1,12,1817.0,1314.0,503.0
2214054,A13,DMSO,0.0,1,13,1508.0,1079.0,429.0
2214054,A14,GSK-J4,5.0,1,14,132.0,69.0,63.0
2214054,A15,C646,0.2,1,15,1565.0,1022.0,543.0
2214054,A16,5-Carboxy-8-hydroxyquinoline (IOX1),0.05,1,16,1593.0,1187.0,406.0
2214054,A17,Fenoprofen,0.1,1,17,1410.0,950.0,460.0
2214054,A18,Hydroxyurea,0.01,1,18,1470.0,1043.0,427.0
2214054,A19,Metformin,20.0,1,19,1563.0,1094.0,469.0
2214054,A20,Tamoxifen,0.09,1,20,1430.0,1044.0,386.0
2214054,A21,Disulfiram,2.0,1,21,19.0,8.0,11.0
2214054,A22,I-CBP112,20.0,1,22,1531.0,884.0,647.0
2214054,A23,Metformin,0.01,1,23,1611.0,1280.0,331.0
2214054,A24,5-Carboxy-8-hydroxyquinoline (IOX1),50.0,1,24,159.0,104.0,55.0
2214054,B01,Fenoprofen,0.1,2,1,1535.0,1225.0,310.0
2214054,B02,Carboplatin,2.0,2,2,1505.0,1068.0,437.0
2214054,B03,MK-1775,0.2,2,3,1460.0,1099.0,361.0
2214054,B04,Eflornithine,0.01,2,4,1240.0,888.0,352.0
2214054,B05,Gefitinib,20.0,2,5,1530.0,1048.0,482.0
2214054,B06,AT9283,0.02,2,6,1067.0,771.0,296.0
2214054,B07,MK-1775,2.0,2,7,1593.0,1086.0,507.0
2214054,B08,Venetoclax,10.0,2,8,910.0,641.0,269.0
2214054,B09,MK-1775,20.0,2,9,1321.0,924.0,397.0
2214054,B10,Everolimus,20.0,2,10,875.0,747.0,128.0
2214054,B11,Sunitinib,0.1,2,11,1348.0,944.0,404.0
2214054,B12,Meclofenamate (sodium),20.0,2,12,1291.0,979.0,312.0
