gs_id	gene_id
K975_48h_up	6773
K975_48h_down	3308
K975_48h_up	10156
K975_48h_up	100271927
K975_48h_up	143425
K975_48h_down	3799
K975_48h_up	11214
K975_48h_down	55038
K975_48h_up	2941
K975_48h_up	85315
K975_48h_up	203062
K975_48h_down	79801
K975_48h_up	50515
K975_48h_up	1184
K975_48h_down	8862
K975_48h_down	9
K975_48h_up	4163
K975_48h_down	26156
K975_48h_up	10243
K975_48h_up	596
K975_48h_down	1503
K975_48h_down	6241
K975_48h_down	653464
K975_48h_down	647135
K975_48h_up	7857
K975_48h_down	10465
K975_48h_down	7064
K975_48h_down	54205
K975_48h_down	28998
K975_48h_down	10892
K975_48h_down	55970
K975_48h_up	83886
K975_48h_down	348938
K975_48h_up	90288
K975_48h_up	254122
K975_48h_up	23491
K975_48h_down	541471
K975_48h_up	54674
K975_48h_down	64318
K975_48h_up	225
K975_48h_up	203523
K975_48h_up	5797
K975_48h_up	4485
K975_48h_down	64859
K975_48h_down	27284
K975_48h_down	124905557
K975_48h_down	1964
K975_48h_up	9001
K975_48h_up	114897
K975_48h_down	115123
K975_48h_up	8557
K975_48h_up	7096
K975_48h_down	285704
K975_48h_up	158038
K975_48h_up	582
K975_48h_down	6578
K975_48h_up	140886
K975_48h_up	26470
K975_48h_down	11065
K975_48h_up	388403
K975_48h_down	5708
K975_48h_up	10106
K975_48h_up	1139
K975_48h_down	56675
K975_48h_down	23529
K975_48h_down	7351
K975_48h_down	8061
K975_48h_down	146691
K975_48h_down	401505
K975_48h_up	93129
K975_48h_down	84617
K975_48h_up	342908
K975_48h_up	100505715
K975_48h_down	84823
K975_48h_up	4642
K975_48h_up	283933
K975_48h_down	10409
K975_48h_up	374819
K975_48h_down	284207
K975_48h_up	23625
K975_48h_up	8408
K975_48h_down	80324
K975_48h_down	5074
K975_48h_down	284119
K975_48h_down	83903
K975_48h_up	79605
K975_48h_up	9772
K975_48h_down	7334
K975_48h_up	440836
K975_48h_up	388886
K975_48h_up	389072
K975_48h_up	115207
K975_48h_down	389336
K975_48h_up	375593
K975_48h_up	378108
K975_48h_up	284029
K975_48h_down	9212
K975_48h_down	23212
K975_48h_up	1002
K975_48h_up	199699
K975_48h_up	285908
K975_48h_down	50628
K975_48h_down	10472
K975_48h_down	1104
K975_48h_up	222166
