"chr","start","end","CM_24h_ATAC_S165170_REP1","CM_24h_ATAC_S165170_REP2","CM_48h_ATAC_S165167_REP1","CM_48h_ATAC_S165167_REP2","CM_control_ATAC_S165169_REP1","CM_control_ATAC_S165169_REP2","SH_24h_ATAC_S165164_REP1","SH_24h_ATAC_S165164_REP2","SH_48h_ATAC_S165165_REP1","SH_48h_ATAC_S165165_REP2","SH_control_ATAC_S165166_REP1","SH_control_ATAC_S165166_REP2"
3,8504804,8566501,0.19057065592954,0.172068951802279,0.167387523169104,0.191436827794937,0.196973745279309,0.196844091860774,0.198154709364472,0.220153085311172,0.183790553520684,0.154911177229319,0.173079521232206,0.16944945243892
3,8928147,8957701,0.149854625907549,0.146775133391609,0.141613351539006,0.146417238955522,0.171422987235202,0.179043955039665,0.182677481927988,0.200765622882932,0.15043755895374,0.15669354754045,0.166970390460083,0.129667156447302
3,15766847,15817451,0.169580254428294,0.17434932713492,0.217437990894685,0.174723824095376,0.164809317208841,0.169572221003139,0.221936341152175,0.228204276223883,0.191076537602158,0.210720786198898,0.192194247397076,0.151813057818954
3,16467047,16496301,0.197112297009753,0.191188636538173,0.246571391916486,0.246176572565685,0.189215626448701,0.209657718697964,0.175312653616546,0.176107197325786,0.167046757710899,0.183321411445853,0.171880433448886,0.148641472688603
3,46924147,46972251,0.194034988532367,0.22095645641408,0.184960633191741,0.220420602766481,0.244771142423749,0.275343127615713,0.22665704601709,0.297643878041187,0.2931780545289,0.28685998101096,0.264867174980456,0.259333501067725
3,57998447,58082501,0.197541902181723,0.209111547998723,0.206500255463361,0.197787077146735,0.203276376171915,0.209103231908974,0.190396922299441,0.219625673194821,0.233189869345491,0.241752202550955,0.252813360904374,0.255692251418314
3,71487997,71522851,0.199661620406043,0.217770526748481,0.235359115348882,0.193305764682585,0.229793205597407,0.236168377297111,0.1573250572452,0.166501690396833,0.125746377121803,0.118996392469715,0.139684912726965,0.15579522898087
3,98954747,98983151,0.197271690101934,0.15248054469499,0.192457643491284,0.186744792116266,0.153696867610544,0.141549617122929,0.200986720453696,0.214055599934732,0.157745609027289,0.163614222362061,0.152724032916555,0.167272110514272
3,100001947,100045201,0.236574546626281,0.185788110809301,0.212767656724358,0.232754113779235,0.184014566168618,0.232696376822132,0.155015954841198,0.162569873079311,0.159200058719996,0.170738671063837,0.143077786736529,0.174837580554687
3,111850747,111917851,0.279225831284824,0.23757658725088,0.217075620898332,0.229504331110632,0.21239071052545,0.244063530296264,0.248597712426589,0.250971150266163,0.236346540526111,0.228801883624562,0.200106427300916,0.232902290242316
3,112629747,112658501,0.291553418329054,0.3198537106096,0.370121793358435,0.337830229280362,0.336927032142465,0.346534859539209,0.315991863554223,0.33074021473672,0.342146359910988,0.321904282310101,0.321053423215556,0.312507822262833
3,120406897,120448070,0.25501783097082,0.269281157949226,0.282162980485807,0.232543750061652,0.239605792805416,0.245380518210282,0.275291733130036,0.288973748775494,0.266914407259277,0.279567462456073,0.288122584142065,0.2914994125206
3,123732947,123803701,0.253341790083746,0.272350596052709,0.265816043130429,0.251403318657741,0.268927345073968,0.255239496869954,0.187157127878286,0.164546932979459,0.195980692514063,0.182949659470923,0.209154226608681,0.209417150318331
3,128758647,128806351,0.169530410616122,0.155846358788972,0.129259558975297,0.151527757596395,0.127464396248509,0.122336759341117,0.154542060988148,0.130886991299112,0.154762203019349,0.146958028315656,0.131794855931105,0.130516166732013
3,134308647,134335151,0.372836169333166,0.331745023788958,0.366358188574532,0.383713322128026,0.519927465722498,0.476794902973654,0.236654111417632,0.235010092517378,0.208412727073952,0.217292425017041,0.330350084416,0.30413257424049
3,134457747,134482731,0.213661664087969,0.211571561378405,0.209010652920622,0.194091335306274,0.246023259114842,0.25161174259924,0.209630759969171,0.216449519059829,0.194794000117218,0.20370998654691,0.208599110894357,0.257062083965134
3,136136147,136186501,0.111796171848142,0.0930002730773885,0.0903879267688738,0.107176362738305,0.113894885533347,0.121658407034768,0.10983567649879,0.154627738976051,0.127136763711869,0.0878438747039038,0.0921191219688919,0.104853879719271
3,149534297,149581851,0.263628778835925,0.244647148975893,0.280804192088673,0.258402106938089,0.251570030441713,0.247705075002375,0.241661779801825,0.229895694180009,0.30917270204338,0.229594607503303,0.239678891709625,0.217645277848679
3,159760747,159788351,0.665221549771984,0.623125633118345,0.609018721337437,0.543004884088349,0.499298905892236,0.539618190151544,0.46851105991703,0.518166167825577,0.416032538014583,0.40875079523999,0.418632407462327,0.46481209145363
3,160394897,160434051,0.180856786275562,0.189469420954951,0.189992790227755,0.203444956270337,0.214212568819896,0.199347513709557,0.232222262343217,0.268058363718237,0.18192292893115,0.161257361764391,0.1478949674492,0.168141852851581
3,171345247,171395851,0.156371562470094,0.136041770349084,0.16414231545321,0.153108741253556,0.165677668964609,0.166760015117346,0.166762728092169,0.154348845040653,0.170216183366996,0.148058037511244,0.138829617856207,0.148416594171048
3,172114947,172182951,0.194657412493502,0.201904067870976,0.208175026564184,0.222453248283956,0.190098334784199,0.218493903760356,0.198019093167056,0.183087437848022,0.200736072177327,0.21154658418287,0.205805261875691,0.196348441869718
